aggr,alpha,att_weight_decay,batch_size,C,cometml,conditional,dataset,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,exp,full_search_params,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,net,nhop,num_edge_layers,num_neighbors,num_node_layers,output_heads,parameter_search,ppnp,root,RPMAX,sample_coverage,supplementary,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,train_rate,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,val_rate,walk_length,weight_decay,date
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_120000_200000_2,2.0,0.5,0.5,100.0,144.00000000000003,7.118052168020871,0.1390357206957802,0.0027425955168431,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GAT,2.0,2.0,10.0,2.0,4.0,False,GPR_prop,2000.0,3,50.0,True,88.89919833729216,0.2105382215511091,62.322596838295,0.0979098737011023,88.89919833729216,0.2105382215511091,0.1999999999999999,20.00169023064276,0.6099019262241125,86.97868396663577,0.4395279991661998,87.00740848193091,0.4287552886515894,86.97868396663577,0.4395279991662049,0.6,88.74722222222222,0.4450126576088569,62.19425441286271,0.2453895648487724,88.74722222222222,0.4450126576088569,0.2,2.0,0.0005,2022-08-09 20:18:35.796
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_15000_25000_0,2.0,0.5,0.5,100.0,132.33333333333331,14.38363267359428,0.0315264347283016,0.0029701277766677,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GAT,2.0,2.0,10.0,2.0,4.0,False,GPR_prop,2000.0,3,50.0,True,89.14013686402856,0.1352591658929497,62.65754090062493,0.1794056532668339,89.14013686402856,0.1352591658929497,0.1999999999999999,4.1631502856810885,0.5055854470215052,87.7223444071459,0.4152475240139375,87.70254274316613,0.3871577067523156,87.7223444071459,0.4152475240139375,0.6,88.73333333333333,0.3925227051701298,62.07889582822052,0.2447807238192038,88.73333333333333,0.3925227051701298,0.2,2.0,0.0005,2022-08-09 17:50:15.690
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_15000_25000_1,2.0,0.5,0.5,100.0,120.33333333333334,8.95668589502961,0.0308160353981039,0.0028946189079705,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GAT,2.0,2.0,10.0,2.0,4.0,False,GPR_prop,2000.0,3,50.0,True,87.87968734540418,0.15581295882085,61.40199692311722,0.0946576672614248,87.87968734540418,0.1558129588208449,0.1999999999999999,3.69692389977475,0.3192188154645824,88.07399683312092,0.4190633152452178,88.13374774489353,0.3508205898651262,88.07399683312092,0.4190633152452178,0.6,88.22222222222223,0.2997941680718219,61.965130339734266,0.1155525227034205,88.22222222222223,0.2997941680718219,0.2,2.0,0.0005,2022-08-09 17:50:44.135
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_15000_25000_2,2.0,0.5,0.5,100.0,131.66666666666666,5.792715732327586,0.0312503341890737,0.0019999993778037,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GAT,2.0,2.0,10.0,2.0,4.0,False,GPR_prop,2000.0,3,50.0,True,89.04205374088502,0.3607126178257469,62.52625037961658,0.3465520640910982,89.04205374088502,0.3607126178257469,0.1999999999999999,4.116508726651469,0.3399421556200253,88.73369502481819,0.133623882059219,88.79980008322796,0.1514105476477036,88.73369502481819,0.133623882059219,0.6,88.89999999999999,0.3661612678507585,62.41305391843673,0.2607705422977198,88.89999999999999,0.3661612678507585,0.2,2.0,0.0005,2022-08-09 17:51:11.477
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_60000_100000_0,2.0,0.5,0.5,100.0,133.66666666666666,15.17307556898806,0.076141020216876,0.0016746377004932,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GAT,2.0,2.0,10.0,2.0,4.0,False,GPR_prop,2000.0,3,50.0,True,89.47655533239109,0.0395184047472258,62.55559067958223,0.1684602989570901,89.47655533239109,0.0395184047472258,0.1999999999999999,10.168602554748457,1.0930742524998591,86.98478841720444,0.0730672873393902,86.98906063077968,0.064750390532288,86.98478841720444,0.0730672873393902,0.6,89.50277777777778,0.2246739750432379,62.44602939739741,0.1362218761023655,89.50277777777778,0.2246739750432379,0.2,2.0,0.0005,2022-08-09 20:13:51.395
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_60000_100000_1,2.0,0.5,0.5,100.0,134.0,13.490737563232043,0.0758236400085763,0.002716439863568,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GAT,2.0,2.0,10.0,2.0,4.0,False,GPR_prop,2000.0,3,50.0,True,89.83920291999605,0.0678992793624174,62.60341820031993,0.0999880240038198,89.83920291999605,0.0678992793624174,0.1999999999999999,10.146000093470017,0.9263598345203176,86.86347291497506,0.2725696193418669,86.94891224784284,0.2592126840357429,86.86347291497506,0.2725696193418625,0.6,89.71388888888889,0.2123864983735036,62.368405574330566,0.0972201904179684,89.71388888888889,0.2123864983735036,0.2,2.0,0.0005,2022-08-09 20:14:39.354
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_60000_100000_2,2.0,0.5,0.5,100.0,153.66666666666669,25.42090128658349,0.0772091121218288,0.0015749389958139,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GAT,2.0,2.0,10.0,2.0,4.0,False,GPR_prop,2000.0,3,50.0,True,89.41842079256843,0.617343535015164,62.41576251119877,0.3664234751961254,89.41842079256843,0.617343535015164,0.1999999999999999,11.835802433391413,1.8206295354568207,85.97523279625979,1.2768663103651987,86.13063407762276,1.1563161734010734,85.97523279625979,1.2768663103651987,0.6,89.47222222222221,0.2623198970628455,62.34620744426981,0.1449029068709894,89.47222222222223,0.2623198970628471,0.2,2.0,0.0005,2022-08-09 20:15:27.212
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_120000_200000_0,2.0,0.5,0.5,40.0,189.3333333333333,8.498365855987961,0.17758001276483,0.0016166685595677,500.0,scalability_node_edge,True,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.002,GraphSAGE,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,89.92591498683207,0.1472258379850658,63.62527202155665,0.0375428025360913,89.92591498683207,0.1472258379850658,0.1999999999999999,33.60904300461212,1.2246460783153568,93.74099118708342,0.1817713952568697,93.7603931210618,0.1845511085521189,93.74099118708342,0.1817713952568697,0.6,89.84166666666665,0.162018517460194,63.55944043267508,0.1149507462784124,89.84166666666665,0.162018517460194,0.2,2.0,5e-05,2022-08-09 20:22:59.128
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_120000_200000_1,2.0,0.5,0.5,40.0,178.66666666666663,15.107025591499552,0.1842691369607683,0.0021217666362258,500.0,scalability_node_edge,True,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.002,GraphSAGE,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,90.38144470477394,0.1753413017094886,63.89963747451954,0.1344765983538005,90.38144470477395,0.1753413017094913,0.1999999999999999,32.91698742968341,2.730678639148985,93.72362334987676,0.2345940054822326,93.7624127806584,0.2380256557563909,93.72362334987676,0.2345940054822326,0.6,90.44583333333334,0.2302122611530186,63.9177473953067,0.1728173849320468,90.44583333333334,0.2302122611530186,0.2,2.0,5e-05,2022-08-09 20:24:56.809
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_120000_200000_2,2.0,0.5,0.5,40.0,191.66666666666669,6.236095644623234,0.1842200319907787,0.0011398469845761,500.0,scalability_node_edge,True,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.002,GraphSAGE,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,90.39984164687252,0.0820062025889537,63.84699129919653,0.0759266358836963,90.39984164687252,0.0820062025889573,0.1999999999999999,35.30295858966808,0.975322725810748,93.73841519925855,0.2933823626829477,93.75409717324492,0.2897510269455842,93.73841519925855,0.2933823626829477,0.6,90.2375,0.2715908210416424,63.73640797711552,0.1860189367001018,90.23749999999998,0.2715908210416372,0.2,2.0,5e-05,2022-08-09 20:26:53.451
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_15000_25000_0,2.0,0.5,0.5,40.0,127.33333333333334,2.4944382578492967,0.0305602055731026,0.0004552184771493,500.0,scalability_node_edge,True,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.002,GraphSAGE,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,88.25746305662997,0.5852273526502796,62.05437978941436,0.6926720397445829,88.25746305662999,0.5852273526502848,0.1999999999999999,3.890331090117495,0.037712448240218,96.32673534745534,0.7023477657688932,96.31965345673277,0.7121923329215436,96.32673534745534,0.7023477657688932,0.6,88.78888888888888,0.7766658718800542,62.69182431556827,0.477114000292429,88.78888888888888,0.7766658718800542,0.2,2.0,5e-05,2022-08-09 17:51:39.575
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_15000_25000_1,2.0,0.5,0.5,40.0,129.66666666666669,4.496912521077352,0.0312902505653691,0.0004926573301624,500.0,scalability_node_edge,True,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.002,GraphSAGE,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,87.16730978529732,0.3299363213719801,61.56420526933489,0.3807098774348637,87.16730978529732,0.3299363213719801,0.1999999999999999,4.05804670167466,0.1714272351999882,96.2113312478276,1.1018821972363162,96.18355480627504,1.0969120149752238,96.2113312478276,1.1018821972363162,0.6,87.44444444444444,0.5194964323360437,61.551698041781165,0.3843168983612552,87.44444444444444,0.5194964323360437,0.2,2.0,5e-05,2022-08-09 17:52:07.727
