aggr,alpha,att_weight_decay,batch_size,C,cometml,conditional,dataset,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,exp,full_search_params,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,net,nhop,num_edge_layers,num_neighbors,num_node_layers,output_heads,parameter_search,ppnp,root,RPMAX,sample_coverage,supplementary,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,train_rate,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,val_rate,walk_length,weight_decay,date
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_25000_0,2.0,0.5,0.0,100.0,131.66666666666666,2.0548046676563274,0.0215245298867263,0.0002766178070655,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.01,H2GCN,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,89.57617411225658,0.5840801275593125,68.14867915384644,0.5423800322424164,89.57617411225658,0.5840801275593125,0.1999999999999999,2.834118329609434,0.0597143724661351,99.72643097643098,0.0787385813715037,99.73103977126893,0.0746245092738973,99.72643097643098,0.0787385813715037,0.6,91.08241082410824,0.7119210887324853,68.44852456463921,0.593783692874745,91.08241082410824,0.7119210887324816,0.2,2.0,5e-06,2022-08-09 17:07:44.480
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_25000_1,2.0,0.5,0.0,100.0,130.33333333333334,3.091206165165237,0.0187367205579492,0.0006809158702033,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.01,H2GCN,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,89.59731543624162,0.8983433111973724,62.42339365112611,0.6835355856828838,89.59731543624162,0.8983433111973724,0.1999999999999999,2.4411978144198656,0.0862565034800164,98.72611464968152,0.2600307582572375,98.71944986716645,0.261187443805602,98.72611464968152,0.2600307582572375,0.6,88.86838868388685,1.208295369273583,61.33787129991043,0.6063283592412596,88.86838868388685,1.2082953692735872,0.2,2.0,5e-06,2022-08-09 17:08:07.729
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_25000_2,2.0,0.5,0.0,100.0,134.0,4.546060565661946,0.0207284258163017,0.0003448153295101,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.01,H2GCN,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,90.48387096774194,0.8635687314090877,64.25694273783262,0.8074968769069796,90.48387096774194,0.8635687314090877,0.1999999999999999,2.777794988825917,0.1086667722466878,99.59034066407932,0.3746905389603874,99.59808271068486,0.3686023584964485,99.59034066407932,0.3746905389603874,0.6,92.1279212792128,0.7431147585236517,65.82806765624201,0.7418464428890116,92.1279212792128,0.7431147585236539,0.2,2.0,5e-06,2022-08-09 17:08:30.965
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_25000_0,2.0,0.5,0.5,100.0,104.33333333333331,1.2472191289246484,0.0241640222973909,0.0002991090688694,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,25.0,2.0,0.01,MoNet,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,89.7479954180985,0.9953119814995862,68.73299947687983,1.114092526100537,89.7479954180985,0.9953119814995862,0.1999999999999999,2.5207403488457203,0.0020561062803832,95.53872053872054,1.5031204906084663,95.5371287502754,1.5087135174390989,95.53872053872054,1.5031204906084663,0.6,90.8979089790898,0.173950007671965,69.40008817818888,1.568815311494382,90.8979089790898,0.173950007671965,0.2,2.0,0.0001,2022-08-09 17:08:54.025
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_25000_1,2.0,0.5,0.5,100.0,106.33333333333334,3.2998316455372247,0.0241198060349629,0.0001854271324074,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,25.0,2.0,0.01,MoNet,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,89.5413870246085,1.2430710721975886,62.27628234437801,1.891745268145492,89.5413870246085,1.2430710721975926,0.1999999999999999,2.565312059596181,0.0986842935794186,94.11889596602973,1.1218551858703103,94.0813288089928,1.1267364383454812,94.11889596602974,1.1218551858703134,0.6,89.0528905289053,0.6792964955219716,61.43844665827535,1.107792759168305,89.05289052890528,0.6792964955219762,0.2,2.0,0.0001,2022-08-09 17:09:18.513
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_25000_2,2.0,0.5,0.5,100.0,105.66666666666666,2.4944382578492967,0.0242741164208131,0.0004543687147868,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,25.0,2.0,0.01,MoNet,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,91.88172043010752,0.8768551844247336,65.27846707133908,1.0494346665522245,91.88172043010752,0.8768551844247336,0.1999999999999999,2.563857161750396,0.0168890468047756,95.94652867615352,0.6790864919371985,95.97523109820072,0.6791650107727628,95.94652867615352,0.6790864919371985,0.6,92.12792127921276,0.2301142304289035,65.42502061248041,0.2486266187151447,92.12792127921276,0.2301142304289035,0.2,2.0,0.0001,2022-08-09 17:09:42.773
mean,0.9,0.01,512.0,7.0,True,False,GenCAT_cora_25000_0,2.0,0.5,0.5,100.0,128.66666666666669,13.42468704373484,0.0190227462166271,0.0001902619207265,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GPRGNN,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,92.0389461626575,1.7315253674491369,72.62402148575036,0.7985353625586217,92.0389461626575,1.7315253674491418,0.1999999999999999,2.4462906202922268,0.2439348892221235,95.3493265993266,1.946065323517996,95.3503222884026,1.9330640510642003,95.3493265993266,1.946065323517996,0.6,91.6359163591636,0.3135928360143158,71.32870002468175,5.986285377048272,91.6359163591636,0.3135928360143158,0.2,2.0,5e-06,2022-08-09 17:10:06.963
mean,0.9,0.01,512.0,7.0,True,False,GenCAT_cora_25000_1,2.0,0.5,0.5,100.0,113.66666666666664,1.2472191289246384,0.0188574080915321,0.0004605005499367,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GPRGNN,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,91.834451901566,0.6177494976055518,63.75155446366284,0.320199469315175,91.834451901566,0.6177494976055518,0.1999999999999999,2.1433672979474068,0.0540375980626859,95.62632696390658,1.8477437555868,95.62222227719369,1.845517180781472,95.62632696390658,1.8477437555868,0.6,91.1439114391144,1.4527689804449846,63.78871122090574,1.5490689067601169,91.1439114391144,1.4527689804449826,0.2,2.0,5e-06,2022-08-09 17:10:30.117
mean,0.9,0.01,512.0,7.0,True,False,GenCAT_cora_25000_2,2.0,0.5,0.5,100.0,138.0,9.273618495495702,0.018254992176085,0.0001824618465378,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GPRGNN,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,94.03225806451614,1.0452807578077197,66.4212422491936,1.1011668013062554,94.03225806451614,1.045280757807723,0.1999999999999999,2.519332536806663,0.1737852010807459,96.85209141871496,0.5290144090722403,96.7792884068964,0.5408465089002163,96.85209141871496,0.5290144090722403,0.6,94.15744157441574,0.3791152523351145,66.68396146889317,0.5435501879282482,94.15744157441574,0.3791152523351145,0.2,2.0,5e-06,2022-08-09 17:10:52.377
mean,0.1,0.1,512.0,7.0,True,False,GenCAT_cora_25000_0,2.0,0.5,0.5,40.0,98.33333333333334,4.027681991198195,0.0243773914129023,0.0004856663091472,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.01,FSGNN,3.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,3,50.0,True,92.21076746849944,0.6629918042835209,70.59673696636123,3.8909216934358977,92.21076746849944,0.6629918042835209,0.1999999999999999,2.3986069510380426,0.1386619661649779,98.96885521885524,0.1810253633636925,98.9784651658978,0.17621052933938,98.96885521885524,0.1810253633636925,0.6,91.08241082410822,0.5290482944060674,71.31275232940496,2.1992327191059027,91.08241082410822,0.5290482944060585,0.2,2.0,0.0005,2022-08-09 17:11:16.648
