aggr,alpha,att_weight_decay,batch_size,C,cometml,conditional,dataset,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,exp,full_search_params,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,net,nhop,num_edge_layers,num_neighbors,num_node_layers,output_heads,parameter_search,ppnp,root,RPMAX,sample_coverage,supplementary,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,train_rate,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,val_rate,walk_length,weight_decay,date
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_4_1,2.0,0.5,0.0,200.0,208.3333333333333,8.993825042154702,0.0177824445525645,0.0013233593638306,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,LINKX,2.0,1.0,10.0,1.0,1.0,False,GPR_prop,2000.0,3,50.0,True,76.01010101010101,2.867690821530985,54.45784182741497,1.0111053489163662,76.01010101010101,2.867690821530978,0.1999999999999999,3.699218890666658,0.2404616078721002,91.5891987605135,1.5471431710758103,91.42352011954232,1.6648648923239833,91.5891987605135,1.5471431710758103,0.6,75.15375153751536,3.6787445089146784,53.88284830927152,1.9452884862476063,75.15375153751536,3.6787445089146784,0.2,2.0,0.001,2022-08-10 21:17:21.633
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_4_2,2.0,0.5,0.0,200.0,201.0,0.0,0.0172174608573796,0.0008343923955337,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,LINKX,2.0,1.0,10.0,1.0,1.0,False,GPR_prop,2000.0,3,50.0,True,72.73695420660276,7.578839247426602,49.77396895346913,3.902695925591917,72.73695420660276,7.578839247426597,0.1999999999999999,3.4607096323333053,0.167712871502277,85.88744588744589,4.484543438454976,86.13296844406314,4.10741779701466,85.88744588744589,4.4845434384549705,0.6,74.16974169741698,7.602729807393546,50.894388975765416,4.7973706806262415,74.16974169741698,7.602729807393552,0.2,2.0,0.001,2022-08-10 21:17:43.192
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_rand_0,2.0,0.5,0.0,200.0,207.66666666666663,9.428090415820645,0.017280282436055,0.0008231609099235,2000.0,attribute,True,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.05,LINKX,2.0,1.0,10.0,1.0,1.0,False,GPR_prop,2000.0,3,50.0,True,74.74254742547424,3.411621676283189,54.5454487071925,2.1054708635286503,74.74254742547427,3.41162167628319,0.1999999999999999,3.5962980253333394,0.3393328383383575,94.84203739522889,2.8621657966192124,94.87540912756216,2.859363751114648,94.84203739522889,2.8621657966192138,0.6,72.81672816728167,1.2082953692735872,53.71057860526333,2.104620569355724,72.81672816728168,1.208295369273583,0.2,2.0,0.001,2022-08-10 21:19:11.288
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_rand_1,2.0,0.5,0.0,200.0,205.66666666666663,6.5996632910744495,0.0175777328688649,0.0010363871043291,2000.0,attribute,True,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.05,LINKX,2.0,1.0,10.0,1.0,1.0,False,GPR_prop,2000.0,3,50.0,True,76.14583333333333,2.1961634002404207,53.22651779847125,2.011013846989915,76.14583333333333,2.1961634002404207,0.1999999999999999,3.6123230793333314,0.1913836486647234,87.92048929663608,1.687197161846003,87.85700046868246,1.7402955909498623,87.92048929663608,1.687197161846003,0.6,76.50676506765068,4.8167193724972375,55.47278362525036,0.809909973780819,76.50676506765069,4.816719372497242,0.2,2.0,0.001,2022-08-10 21:19:32.898
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_rand_2,2.0,0.5,0.0,200.0,212.0,10.984838035522728,0.0174924456190496,0.0009328903841409,2000.0,attribute,True,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.05,LINKX,2.0,1.0,10.0,1.0,1.0,False,GPR_prop,2000.0,3,50.0,True,73.74727668845314,4.1815027707340375,54.79957608174379,4.538371420789021,73.74727668845317,4.181502770734042,0.1999999999999999,3.701881977666668,0.1601649796509996,85.92878592878593,4.570314548313855,85.23851898822828,5.116979793083977,85.92878592878593,4.570314548313855,0.6,73.12423124231242,3.456093805221926,57.14203999484266,0.962126185217943,73.12423124231242,3.456093805221926,0.2,2.0,0.001,2022-08-10 21:19:54.496
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_rand_2,2.0,0.5,0.5,40.0,45.66666666666667,0.9428090415820616,0.0185579422843176,0.0001099400586822,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,80.88235294117648,1.058944558563372,56.921160998550704,1.0569564432671092,80.88235294117648,1.058944558563374,0.1999999999999999,0.8474109426666323,0.0146144839783092,93.69369369369367,1.5018078991174857,93.73583949020534,1.485934938135549,93.69369369369367,1.5018078991174892,0.6,80.38130381303813,1.6662013756634773,56.36952631643566,0.8913062284838872,80.38130381303813,1.6662013756634773,0.2,2.0,5e-06,2022-05-25 18:28:26.434
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_rand_1,2.0,0.5,0.5,40.0,45.33333333333333,3.2998316455372225,0.0189642964815178,0.0002406609624051,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,81.77083333333334,2.9490390972691816,58.184587784594655,1.3197056079856275,81.77083333333334,2.9490390972691816,0.1999999999999999,0.8604867626666722,0.0731429020958143,96.52686762778508,0.9822336022681124,96.57262184967338,0.983303664892174,96.52686762778508,0.9822336022681124,0.6,81.36531365313652,2.6480996484146337,57.800816700958215,1.5415765892958333,81.36531365313652,2.6480996484146284,0.2,2.0,5e-06,2022-05-25 18:28:11.726
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_rand_0,2.0,0.5,0.5,40.0,43.333333333333336,1.699673171197596,0.018650031313652,0.0001635366531462,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,81.19241192411923,2.3388020607470383,58.11880606690657,2.3314936979691203,81.19241192411923,2.3388020607470383,0.1999999999999999,0.8082765886666341,0.0351757517707328,95.27186761229316,0.6368163503128785,95.35211048332528,0.6237830798374727,95.27186761229316,0.6368163503128785,0.6,81.18081180811808,3.269381023370731,57.16914211641041,2.4896670634942395,81.18081180811808,3.269381023370731,0.2,2.0,5e-06,2022-05-25 18:27:58.086
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_16_2,2.0,0.5,0.5,40.0,196.0,9.273618495495697,0.018213698797054,8.071025940961527e-05,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,81.39269406392694,1.2990646891256905,55.73376471145982,0.837361620155572,81.39269406392694,1.2990646891256905,0.1999999999999999,3.570415029333313,0.1799791139790447,97.30299199325748,0.2934763648795651,97.26731050044548,0.2914709557310182,97.30299199325748,0.2934763648795651,0.6,82.96432964329642,2.1108243913567657,57.24478827620961,1.9700084423626592,82.96432964329642,2.1108243913567657,0.2,2.0,0.0,2022-05-25 18:27:36.158
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_16_1,2.0,0.5,0.5,40.0,207.0,13.63818169698586,0.0180760485358337,0.0001170472028617,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,81.37931034482759,0.5075724635820636,57.56921130448717,0.2500974595032297,81.37931034482759,0.5075724635820636,0.1999999999999999,3.7428275973334166,0.2647037672180616,97.73013871374526,0.4118519954238194,97.72721234004416,0.417635908713332,97.73013871374526,0.4118519954238194,0.6,79.08979089790898,1.130675049867783,56.00970342166708,1.8364396224587003,79.08979089790898,1.130675049867773,0.2,2.0,0.0,2022-05-25 18:27:13.574
