cometml,dataset,exp,full_search_params,net,RPMAX,train_rate,val_rate,date,aggr,alpha,att_weight_decay,batch_size,C,conditional,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,nhop,num_neighbors,output_heads,parameter_search,ppnp,root,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,walk_length,weight_decay
True,GenCAT_cora_0.5_0,classsize,True,JK-GCN,3,0.6,0.2,2022-06-02 17:20:36.382,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,75.33333333333333,3.2998316455372247,0.0152141950175008,0.0002369525880577,2000.0,,8.0,32.0,PPR,lstm,10.0,16.0,2.0,0.05,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,90.95697980684812,0.9958852518099824,49.38637814959812,4.150336415224785,90.95697980684812,0.9958852518099824,0.1999999999999999,1.1456908796666692,0.0425488137722603,87.34177215189874,1.3015214317275865,66.49754073760212,4.562763908079591,87.34177215189874,1.3015214317275874,91.45141451414514,0.0869750038359877,56.18481011540853,6.209260242624013,91.45141451414514,0.0869750038359877,2.0,0.0005
True,GenCAT_cora_flat_2,classsize,True,JK-GAT,3,0.6,0.2,2022-06-02 17:25:09.573,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,431.0,28.296053906272284,0.0158889896874385,0.0013798373564305,2000.0,,8.0,32.0,PPR,max,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,90.34440344403444,0.7730507435409918,90.00109332976805,0.8167406869294602,90.34440344403444,0.7730507435409918,0.1999999999999999,6.887186121666673,1.0718028686953538,97.10591133004924,0.2191518524636963,97.10981197179606,0.2174082658659391,97.10591133004924,0.2191518524636963,90.22140221402212,1.0863174497328216,90.00884126894627,1.110476718853103,90.22140221402212,1.0863174497328163,2.0,5e-06
True,GenCAT_cora_flat_1,classsize,True,JK-GAT,3,0.6,0.2,2022-06-02 17:24:40.493,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,398.6666666666667,20.85398975948941,0.0158564880386298,0.0016145070920306,2000.0,,8.0,32.0,PPR,max,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,89.4218942189422,1.508959919604585,88.86605907856064,1.5916304159705017,89.4218942189422,1.508959919604585,0.1999999999999999,6.345947396666664,0.9224245184903276,96.6543513957307,0.3071968297843974,96.65512189981908,0.3152644701220853,96.6543513957307,0.3071968297843974,90.03690036900367,0.7971390772949392,89.74676368607882,0.977116406015899,90.03690036900367,0.7971390772949392,2.0,5e-06
True,GenCAT_cora_flat_0,classsize,True,JK-GAT,3,0.6,0.2,2022-06-02 17:24:13.165,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,368.6666666666667,32.70406023042943,0.0160677995429007,0.001489106899098,2000.0,,8.0,32.0,PPR,max,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,89.2988929889299,0.9163385255689664,89.12434407915025,0.7916249943463473,89.2988929889299,0.9163385255689664,0.1999999999999999,5.969475895000035,1.0879703792981386,96.20279146141216,0.403261139252637,96.20934260683867,0.4030430638213007,96.20279146141216,0.403261139252637,88.19188191881918,1.587144883218198,88.21641898837565,1.5464622478581056,88.19188191881918,1.587144883218198,2.0,5e-06
True,GenCAT_cora_0.7_2,classsize,True,JK-GAT,3,0.6,0.2,2022-06-02 17:24:00.770,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,66.33333333333333,5.436502143433365,0.0204921035523798,0.0090046817309739,2000.0,,8.0,16.0,PPR,max,10.0,16.0,2.0,0.05,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,93.68251780381344,0.3248825091599109,55.29224988300633,7.111416938109697,93.68251780381344,0.3248825091599109,0.1999999999999999,1.3696241940000011,0.633189795085895,87.03962703962705,0.9300670090097892,41.41263154934939,1.496258789786121,87.03962703962705,0.9300670090097924,93.91143911439114,1.43706290843148,59.784502101201376,1.5281232590575768,93.91143911439114,1.43706290843148,2.0,0.0005
True,GenCAT_cora_0.7_1,classsize,True,JK-GAT,3,0.6,0.2,2022-06-02 17:23:47.681,mean,0.1,0.01,512.0,6.0,False,2.0,0.5,0.5,40.0,52.66666666666667,1.699673171197596,0.0222821145892316,0.0110561437980734,2000.0,,8.0,16.0,PPR,max,10.0,16.0,2.0,0.05,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,94.00855920114122,0.201742305616708,46.47855706061093,0.0719363261870229,94.00855920114122,0.201742305616708,0.1999999999999999,1.1917454306666666,0.6319696025377736,93.67364746945896,0.431915136850422,62.4548373614238,0.486581432978501,93.67364746945896,0.431915136850422,94.3419434194342,0.3791152523351151,46.95118386216486,0.1782609898324085,94.3419434194342,0.3791152523351151,2.0,0.0005
True,GenCAT_cora_0.7_0,classsize,True,JK-GAT,3,0.6,0.2,2022-06-02 17:23:34.629,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,81.33333333333334,6.847546194724714,0.0190724809116859,0.0069549650002535,2000.0,,8.0,16.0,PPR,max,10.0,16.0,2.0,0.05,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,95.19871353089825,0.7803945670325327,61.86835849169508,0.782194572889983,95.19871353089825,0.7803945670325327,0.1999999999999999,1.5988219200000913,0.7296696849039854,87.59906759906761,0.7341732283460919,39.83982501807622,0.3318937808855213,87.59906759906761,0.7341732283460919,94.7109471094711,0.7730507435409918,61.20861926105084,0.4041489027842403,94.7109471094711,0.7730507435409918,2.0,0.0005
True,GenCAT_cora_0.5_2,classsize,True,JK-GAT,3,0.6,0.2,2022-06-02 17:23:21.241,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,75.66666666666667,8.01387685344754,0.0232094156717031,0.0088840964636591,2000.0,,8.0,16.0,PPR,lstm,10.0,16.0,2.0,0.05,2.0,10.0,8.0,False,GPR_prop,2000.0,50.0,91.6008194322505,1.1432265135864537,65.72909294715458,1.2546592114481272,91.6008194322505,1.1432265135864537,0.1999999999999999,1.719015305666744,0.56383931335916,80.07140538786109,0.5411662447430386,49.898861766069984,0.5071187731045322,80.07140538786109,0.5411662447430386,92.06642066420665,0.5218500230159057,64.72306012608514,0.6702655129546775,92.06642066420665,0.5218500230159057,2.0,0.0005
True,GenCAT_cora_0.5_1,classsize,True,JK-GAT,3,0.6,0.2,2022-06-02 17:23:06.847,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,85.33333333333334,8.259674462242577,0.0224643286446767,0.0078508939643336,2000.0,,8.0,16.0,PPR,lstm,10.0,16.0,2.0,0.05,2.0,10.0,8.0,False,GPR_prop,2000.0,50.0,90.9038070328393,0.5390071778840878,56.41648511745861,6.185609899986836,90.9038070328393,0.5390071778840878,0.1999999999999999,1.882176258666656,0.5577482010045389,84.82172064115146,3.000584179383348,59.14830620550976,5.724985097724264,84.82172064115146,3.000584179383348,91.08241082410824,0.8826998828048768,55.88592378640799,5.419918484859145,91.08241082410824,0.8826998828048768,2.0,0.0005
True,GenCAT_cora_0.5_0,classsize,True,JK-GAT,3,0.6,0.2,2022-06-02 17:22:53.532,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,85.66666666666669,9.741092797468305,0.0227874821279727,0.0084487196212536,2000.0,,8.0,16.0,PPR,lstm,10.0,16.0,2.0,0.05,2.0,10.0,8.0,False,GPR_prop,2000.0,50.0,90.16681299385424,0.3724882078243441,59.82814936991886,6.128944907096017,90.16681299385424,0.3724882078243441,0.1999999999999999,1.8954324139999696,0.5422256463109808,82.89516390782214,0.9812539083304772,55.11947136090046,5.449935331291052,82.89516390782214,0.9812539083304824,89.85239852398523,0.7971390772949427,63.08621033203632,0.4223904518753989,89.85239852398523,0.7971390772949375,2.0,0.0005
True,GenCAT_cora_flat_2,classsize,True,JK-GraphSAGE,3,0.6,0.2,2022-06-02 17:27:18.502,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,142.66666666666666,1.8856180831641285,0.0146047388027769,5.596418513938376e-05,500.0,,8.0,128.0,PPR,max,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,91.08241082410822,2.2663623336639915,90.76917833040017,2.252493901962012,91.08241082410822,2.266362333663996,0.1999999999999999,2.083564092666544,0.0252160350807167,98.35796387520524,0.5061095240532839,98.35903806291336,0.5047634661820041,98.35796387520524,0.5061095240532839,90.95940959409594,0.9163385255689662,90.6645799391711,0.9513566201357748,90.95940959409594,0.9163385255689632,2.0,0.0
True,GenCAT_cora_flat_1,classsize,True,JK-GraphSAGE,3,0.6,0.2,2022-06-02 17:27:02.431,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,140.66666666666666,2.0548046676563274,0.0144421049712632,7.23082659703691e-05,500.0,,8.0,128.0,PPR,max,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,91.57441574415743,0.6271856720286345,91.1583993681015,0.278352231078876,91.57441574415743,0.6271856720286308,0.1999999999999999,2.031669744333385,0.0397487066038821,98.15270935960592,0.3795821430399649,98.15002652033048,0.3815672357068808,98.15270935960592,0.3795821430399649,90.34440344403444,0.920456921715604,89.94692307800304,0.8478922728532234,90.34440344403444,0.920456921715604,2.0,0.0
True,GenCAT_cora_flat_0,classsize,True,JK-GraphSAGE,3,0.6,0.2,2022-06-02 17:26:45.335,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,143.33333333333334,0.9428090415820642,0.0161953827072243,0.0014596137375964,500.0,,8.0,128.0,PPR,max,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,88.99138991389913,0.2301142304289035,88.91619593315218,0.2579818448766094,88.99138991389913,0.2301142304288995,0.1999999999999999,2.322426337999938,0.2212010407549164,98.54269293924466,0.5328717153426613,98.54279212363922,0.5336355929177767,98.54269293924466,0.5328717153426613,90.46740467404676,0.9685126536299864,90.301647264292,0.9119226134056824,90.46740467404676,0.9685126536299882,2.0,0.0
True,GenCAT_cora_0.7_2,classsize,True,JK-GraphSAGE,3,0.6,0.2,2022-06-02 17:26:34.149,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,41.0,0.0,0.0139785909024399,7.837233534814318e-05,500.0,,8.0,128.0,PPR,cat,10.0,16.0,2.0,0.1,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,93.7744084539398,0.6016908271862524,49.23981235024575,5.357750085391777,93.7744084539398,0.6016908271862534,0.1999999999999999,0.5731222270000368,0.0032132657492738,87.92540792540792,2.401724358487878,42.61962181720752,3.977503697897312,87.92540792540792,2.4017243584878734,92.92742927429276,1.4631460336248845,54.01497321254308,7.135469894217541,92.92742927429276,1.4631460336248796,2.0,0.0
