cometml,dataset,exp,full_search_params,net,RPMAX,train_rate,val_rate,date,aggr,alpha,att_weight_decay,batch_size,C,conditional,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,nhop,num_edge_layers,num_neighbors,num_node_layers,output_heads,parameter_search,ppnp,root,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,walk_length,weight_decay,supplementary
True,GenCAT_cora_2_0,hetero_homo,True,GCN,3,0.6,0.2,2022-06-02 18:16:37.261,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,41.0,0.0,0.0134625038861826,7.909421362641296e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,75.39682539682539,3.611249049576645,52.57411194869004,1.730187938356316,75.39682539682539,3.61124904957664,0.1999999999999999,0.5519626593334882,0.0032428627586829,84.0515420363329,1.918197901942797,83.97314152651923,1.9722315915265665,84.0515420363329,1.918197901942797,72.81672816728168,3.132307891327634,51.10824865654359,1.9957226304178788,72.81672816728168,3.132307891327634,2.0,0.0,
True,GenCAT_cora_0_2,hetero_homo,True,GCN,3,0.6,0.2,2022-06-02 18:16:21.925,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,119.33333333333334,5.906681715556445,0.0157021363315417,0.0017999789549454,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,90.5982905982906,0.5582882604634005,62.38448059217491,0.9543910727983675,90.5982905982906,0.5582882604634005,0.1999999999999999,1.8651172370003528,0.1511029162377455,97.17478389205144,0.129968669680982,97.1718614816357,0.1396673850565908,97.17478389205144,0.1299686696809826,91.20541205412054,0.9567250421958184,71.43696109202548,5.423588712550131,91.20541205412054,0.9567250421958184,2.0,0.0005,
True,GenCAT_cora_0_1,hetero_homo,True,GCN,3,0.6,0.2,2022-06-02 18:16:05.491,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,130.0,13.140268896284688,0.0131674126000878,4.47569188400899e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,87.50690989496958,1.2286407280758904,61.92653776443344,0.5102024194548802,87.50690989496958,1.2286407280758904,0.1999999999999999,1.7112114963332106,0.1675666553337072,96.99296225207932,0.8210013459125701,96.99455016307564,0.8249802797623851,96.99296225207932,0.8210013459125701,89.05289052890528,1.003044675910215,63.19477249759008,0.5839692515866591,89.0528905289053,1.0030446759102187,2.0,0.0005,
True,GenCAT_cora_0_0,hetero_homo,True,GCN,3,0.6,0.2,2022-06-02 18:15:51.097,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,113.33333333333331,1.2472191289246404,0.0132360436105355,0.0002458128488251,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,89.51310861423222,0.5456414674791648,66.76048703743685,4.8289503248660575,89.51310861423222,0.5456414674791648,0.1999999999999999,1.4998431950001154,0.0177702876727866,97.32123568805356,0.2914395671469473,97.3319129855813,0.2931269716554424,97.32123568805356,0.2914395671469495,88.92988929889299,0.7827750345238532,66.23945677473586,4.364902466095584,88.92988929889299,0.7827750345238584,2.0,0.0005,
True,GenCAT_cora_8_2,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:40:59.327,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,111.0,1.6329931618554443,0.0103047782803865,0.0001414461532971,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,70.48224695283518,1.1191686317934737,50.858438075883136,1.627360421695467,70.48224695283518,1.1191686317934737,0.1999999999999999,1.143625040333366,0.0076338395581177,99.8915636521362,0.0811463323958762,99.89487104399618,0.0794685932496754,99.8915636521362,0.0811463323958762,72.63222632226322,2.3060680515685976,51.382521428299256,1.48010028080641,72.63222632226322,2.3060680515685976,2.0,0.0,
True,GenCAT_cora_8_1,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:40:47.938,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,114.66666666666669,2.8674417556808685,0.0099960501681501,3.349245295163767e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,72.19485495347563,0.951184849314874,52.03760619789462,0.7329707812854159,72.19485495347566,0.9511848493148748,0.1999999999999999,1.146283255666276,0.0314936892121865,99.95718261614216,0.0605529249571033,99.95890438286752,0.0581179791028461,99.95718261614216,0.0605529249571033,72.87822878228782,1.3806853825734091,52.220833459657634,0.9817731790469648,72.87822878228782,1.3806853825734091,2.0,0.0,
True,GenCAT_cora_8_0,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:40:35.590,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,110.66666666666669,3.681787005729081,0.0099357821765337,2.5002376420221665e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,69.73757677275265,1.1388094949397596,56.44218494204166,0.5648379390115198,69.73757677275265,1.1388094949397596,0.1999999999999999,1.099469320332901,0.0338853910639918,99.80879541108987,0.1876303561998676,99.8153998405436,0.1811750587243234,99.80879541108987,0.1876303561998676,67.28167281672816,1.0687667402818464,53.64609952156395,0.9815578512604812,67.28167281672816,1.0687667402818464,2.0,0.0,
True,GenCAT_cora_6_2,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:40:25.498,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,42.0,0.8164965809277268,0.010538570140197,0.000191044273575,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,29.33333333333333,1.830806339253787,19.818814572523028,1.1063590298195334,29.33333333333333,1.830806339253787,0.1999999999999999,0.4427593909998298,0.0162525941551359,66.30481055768412,7.33407375891611,65.24317582970653,8.519105507074947,66.30481055768412,7.33407375891611,29.581795817958184,2.045300018243037,20.32311846703272,0.7480577395942969,29.581795817958184,2.045300018243037,2.0,0.0005,
True,GenCAT_cora_6_1,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:40:14.338,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,41.66666666666667,0.9428090415820642,0.0104860772002203,5.295947302585948e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,34.25175580767153,2.4910085107290127,22.98758455790603,1.7675371411970686,34.25175580767153,2.4910085107290127,0.1999999999999999,0.4369189739997334,0.0100820513797749,65.26791478373146,13.444147833435888,62.23635576840238,16.98707708331619,65.26791478373144,13.444147833435888,33.33333333333333,4.298888589742016,21.28863767927338,2.731775144503899,33.33333333333333,4.29888858974202,2.0,0.0005,
True,GenCAT_cora_6_0,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:40:04.961,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,42.333333333333336,0.4714045207910321,0.0108945955756717,0.0001470719208605,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,33.38641188959661,2.7406222172878096,21.73487242620628,1.2586002821950224,33.38641188959661,2.7406222172878096,0.1999999999999999,0.4612717789999199,0.0113218547254244,64.43433029908972,7.004223564392231,61.90136030562311,8.42545098426329,64.43433029908972,7.004223564392231,34.624846248462475,2.340258006204236,23.40933412166001,1.5755205168662387,34.624846248462475,2.340258006204236,2.0,0.0005,
True,GenCAT_cora_4_2,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:39:46.900,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,318.33333333333337,21.31248981752771,0.0100386527091138,8.160354235105726e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,55.39135194307608,1.349625397475417,41.226780858065055,1.512281036828785,55.39135194307608,1.349625397475417,0.1999999999999999,3.1945778180000466,0.1992655923879785,84.22179404838363,1.3966607947163403,83.99554867100636,1.4227082621026874,84.22179404838363,1.3966607947163363,54.98154981549816,3.303905539621963,40.1509747981535,2.345320536483733,54.98154981549816,3.303905539621963,2.0,0.0005,
True,GenCAT_cora_4_1,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:39:28.547,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,338.00000000000006,34.29285639896449,0.0102174268503364,9.468466224098682e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,55.78666666666666,1.2888582371834183,39.77012356160689,0.8487395192359163,55.78666666666666,1.2888582371834183,0.1999999999999999,3.4514437110001386,0.3294815372035111,83.99307808782176,1.0940228091197757,83.74841687591795,1.1378224706099247,83.99307808782176,1.0940228091197757,58.61008610086101,0.4602284608578021,41.80836478454567,0.8290954922364859,58.61008610086101,0.4602284608578021,2.0,0.0005,
True,GenCAT_cora_4_0,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:39:10.185,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,324.66666666666663,28.5345794120436,0.009976902370877,1.0819364254072698e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,53.09684684684685,1.0443264071504186,38.109457902933066,0.9704583175648576,53.09684684684685,1.0443264071504186,0.1999999999999999,3.239408042666885,0.2872159209184309,83.50275307073275,0.9138267264037014,83.47739911650093,0.8928676576098483,83.50275307073275,0.9138267264037068,52.2140221402214,0.2609250115079528,37.1903684629926,0.5097607856859918,52.2140221402214,0.2609250115079528,2.0,0.0005,
True,GenCAT_cora_2_2,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:38:57.093,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,148.66666666666666,8.178562764256872,0.0105156551113708,0.0001295952857614,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.01,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,63.65557316428948,2.4011237564423693,45.0227155763514,1.4844978634708657,63.65557316428948,2.4011237564423693,0.1999999999999999,1.5641997446667424,0.1030269866759727,98.63192182410424,0.4255356773564671,98.62653068494026,0.4339268389252554,98.63192182410424,0.4255356773564671,62.42312423124231,0.7582305046702296,44.80796011760774,1.327832488925246,62.42312423124231,0.7582305046702296,2.0,5e-05,
True,GenCAT_cora_2_1,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:38:44.006,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,141.66666666666669,1.2472191289246484,0.0100777481191232,5.0266758486117314e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.01,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,63.180137348124674,2.818167705937484,44.53693395735199,2.1379828977752084,63.180137348124674,2.818167705937484,0.1999999999999999,1.4277041700000457,0.0166181738926215,98.87079261672096,0.2013815091312839,98.88595028508934,0.1963712407489044,98.87079261672096,0.2013815091312839,62.97662976629766,0.6088250268518867,44.52620608657499,0.3393394460853088,62.97662976629766,0.6088250268518867,2.0,5e-05,
True,GenCAT_cora_2_0,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:38:30.777,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,146.0,2.1602468994692887,0.0101299139042145,6.514176664041754e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.01,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,59.24036281179138,1.1645486725722298,41.09907683136507,0.9660823578360516,59.24036281179138,1.1645486725722298,0.1999999999999999,1.479019069333238,0.0268211791178198,98.50021123785382,0.5182866137044864,98.49522684184574,0.5231556705021577,98.50021123785382,0.5182866137044864,60.63960639606396,2.4860249608127627,43.56152673831871,1.5808570118177496,60.63960639606396,2.4860249608127627,2.0,5e-05,
True,GenCAT_cora_0_2,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:38:11.322,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,339.66666666666663,15.107025591499552,0.0100351647747323,4.708905739622184e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,70.08547008547009,1.4770918970730165,48.80963089244617,1.2577134119643454,70.08547008547009,1.4770918970730165,0.1999999999999999,3.408717574666601,0.1543052400566984,98.31330381615012,0.1299686696809826,98.3118673431525,0.1388988198103012,98.31330381615012,0.1299686696809826,67.46617466174662,1.6248271603472195,47.05366583140802,2.39325927559915,67.46617466174662,1.6248271603472195,2.0,0.0,
True,GenCAT_cora_0_1,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:37:51.050,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,382.6666666666667,29.169999809545576,0.0100824395204185,4.315243108879605e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,65.17412935323384,1.8956802873943848,46.83625580685059,1.036421901375493,65.17412935323384,1.8956802873943848,0.1999999999999999,3.858977421333293,0.3036099800633984,99.01898059287694,0.3148821296701506,99.01843307081502,0.3129930594564953,99.01898059287694,0.3148821296701506,66.29766297662977,0.7730507435409906,47.1676233517758,0.3737535860244437,66.29766297662977,0.7730507435409906,2.0,0.0,
True,GenCAT_cora_0_0,hetero_homo,True,MLP,3,0.6,0.2,2022-06-02 18:37:32.649,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,339.0,14.352700094407323,0.0100189899518385,6.751430588777849e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,67.41573033707866,1.3620034308569084,48.91234326512621,1.0729380062299427,67.41573033707866,1.3620034308569084,0.1999999999999999,3.39740204066705,0.1659640579974574,98.7902354720242,0.1331694535098044,98.79710409585616,0.1341635302241165,98.7902354720242,0.1331694535098044,63.284132841328415,1.9233082129288936,45.67908588989317,1.2863833601348649,63.284132841328415,1.9233082129288936,2.0,0.0,
True,GenCAT_cora_8_2,hetero_homo,True,GAT,3,0.6,0.2,2022-06-02 18:29:17.096,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,137.33333333333334,20.67741655902776,0.0188653503065878,0.0054016157270009,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,25.59618441971383,2.2067475160208803,17.099769565209886,1.2826427239503744,25.59618441971383,2.2067475160208803,0.1999999999999999,2.514178972666438,0.479940712712173,58.25200607243547,9.995172935396324,56.605980527833154,11.802874596660857,58.25200607243547,9.995172935396324,24.907749077490774,3.283234394843576,16.08393256638523,0.9518481603266706,24.907749077490774,3.283234394843576,2.0,0.0,
True,GenCAT_cora_8_1,hetero_homo,True,GAT,3,0.6,0.2,2022-06-02 18:29:00.593,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,112.33333333333331,7.133644853010895,0.0212156482337062,0.0059737615377372,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,29.00930487137384,2.4878638593023554,17.714448402692863,1.53947136896708,29.00930487137384,2.4878638593023554,0.1999999999999999,2.358878973666833,0.6074156359602819,52.965103832155854,6.566852342944686,51.16142591773559,8.81290195630893,52.965103832155854,6.566852342944686,29.95079950799508,4.18656148219373,18.73182307092742,0.8614258730291436,29.95079950799508,4.18656148219373,2.0,0.0,
True,GenCAT_cora_8_0,hetero_homo,True,GAT,3,0.6,0.2,2022-06-02 18:28:45.132,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,139.0,20.54263858417413,0.0183268195577666,0.0049811110844513,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,23.50642099385818,2.9023319750680123,17.280039766862828,1.4254436179459684,23.50642099385818,2.9023319750680123,0.1999999999999999,2.5034780940001533,0.567691127477632,62.84257488846399,4.193282564329341,61.74681746025996,3.867270866585186,62.84257488846399,4.193282564329341,22.32472324723248,3.392025149603364,16.34829180751663,2.568832117462535,22.32472324723248,3.392025149603364,2.0,0.0,
True,GenCAT_cora_6_2,hetero_homo,True,GAT,3,0.6,0.2,2022-06-02 18:28:30.686,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,101.0,0.0,0.0191470157161698,0.0062525920022985,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,36.66666666666667,2.909117213685789,21.132634631819386,0.5173903344781119,36.66666666666667,2.909117213685789,0.1999999999999999,1.93384858733316,0.6315117922321547,36.48361004682844,1.892389167381258,31.25709532843894,1.8012038993761583,36.48361004682844,1.8923891673812592,34.809348093480935,4.01217870364086,21.68443671279065,1.42468901407875,34.809348093480935,4.01217870364086,2.0,0.0,
True,GenCAT_cora_6_1,hetero_homo,True,GAT,3,0.6,0.2,2022-06-02 18:28:14.599,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,101.0,0.0,0.0196484789570958,0.0058055542134465,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,28.14694759589411,3.193412578310459,21.756913477067165,4.1831349824517385,28.14694759589411,3.193412578310459,0.1999999999999999,1.9844963746666813,0.5863609755581003,36.45362599526576,5.553553537841182,27.951111669563016,8.468418089527779,36.45362599526576,5.553553537841182,26.752767527675275,0.7827750345238532,20.28269960859932,4.3165733976155485,26.752767527675275,0.7827750345238532,2.0,0.0,
