cometml,dataset,exp,full_search_params,net,RPMAX,train_rate,val_rate,date,aggr,alpha,att_weight_decay,batch_size,C,conditional,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,nhop,num_edge_layers,num_neighbors,num_node_layers,output_heads,parameter_search,ppnp,root,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,walk_length,weight_decay,supplementary
True,GenCAT_cora_0.4_1,classsize,True,JK-GraphSAGE,3,0.6,0.2,2022-08-08 22:46:29.325,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,149.33333333333334,5.792715732327594,0.0152679046392734,0.0001876075674444,500.0,,8.0,128.0,PPR,max,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,94.7733918128655,0.4930825132760255,47.59343052697588,0.4523636550205425,94.7733918128655,0.4930825132760255,0.1999999999999999,2.279794418563445,0.0866228977303186,97.7405635300372,1.2047069849680638,97.00885784596407,1.7129019689574525,97.7405635300372,1.2047069849680638,94.95694956949568,0.5290482944060674,47.92141778598207,0.2962637193207217,94.95694956949568,0.5290482944060674,2.0,5e-05,
True,GenCAT_cora_0.4_2,classsize,True,JK-GraphSAGE,3,0.6,0.2,2022-08-08 22:46:52.951,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,145.66666666666669,5.7348835113617564,0.0155228996782227,0.0002200428129407,500.0,,8.0,128.0,PPR,max,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,94.60895975702354,0.0536907199078597,40.965589007116456,0.1144475952652565,94.60895975702354,0.0536907199078597,0.1999999999999999,2.2622320298105474,0.1180347136890554,98.91304347826087,0.0633925916869387,98.56883532191011,0.0586375234559201,98.91304347826087,0.0633925916869387,93.7269372693727,0.6566468789687168,40.61828929545786,0.1233092358241477,93.7269372693727,0.6566468789687168,2.0,5e-05,
True,GenCAT_cora_0.6_0,classsize,True,JK-GraphSAGE,3,0.6,0.2,2022-08-08 22:47:16.541,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,47.66666666666666,4.027681991198192,0.0145662031599592,0.0002413219494538,500.0,,8.0,128.0,PPR,cat,10.0,16.0,2.0,0.1,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,98.3307652799178,0.4462801026446491,65.80120040198022,7.670614135418899,98.3307652799178,0.4462801026446491,0.1999999999999999,0.6937187543759743,0.052663388978238,93.08755760368662,0.5721837337078082,57.49740284816821,4.312680690228828,93.08755760368662,0.5721837337078082,98.09348093480936,0.0869750038359825,67.31921115288492,6.130402271434362,98.09348093480936,0.0869750038359825,2.0,5e-06,
True,GenCAT_cora_0.6_1,classsize,True,JK-GraphSAGE,3,0.6,0.2,2022-08-08 22:47:34.979,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,46.333333333333336,2.62466929133727,0.0151516980986402,0.0006629519238955,500.0,,8.0,128.0,PPR,cat,10.0,16.0,2.0,0.1,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,97.60041731872718,0.4057472401174771,58.614574515950494,9.810758280918323,97.60041731872718,0.4057472401174771,0.1999999999999999,0.7002905023594697,0.0080541592287422,93.58108108108108,1.6345000793601503,64.28692256282635,5.241243856008604,93.58108108108108,1.6345000793601503,97.35547355473555,0.8296886570253433,61.902420043402685,6.986170280045095,97.35547355473555,0.8296886570253433,2.0,5e-06,
True,GenCAT_cora_0.6_2,classsize,True,JK-GraphSAGE,3,0.6,0.2,2022-08-08 22:47:53.283,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,56.66666666666668,17.211107524567453,0.0142773485999642,0.0002753668939854,500.0,,8.0,128.0,PPR,cat,10.0,16.0,2.0,0.1,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,98.30198537095087,0.4260581617110791,57.088822189712296,8.390504781745689,98.30198537095087,0.4260581617110791,0.1999999999999999,0.808506164699793,0.2436251680606904,91.16104868913858,1.803206459507224,58.29731245681743,5.523003814747493,91.16104868913858,1.803206459507224,98.46248462484624,0.8826998828048768,63.49936153153612,12.167971405518086,98.46248462484624,0.8826998828048768,2.0,5e-06,
True,GenCAT_cora_0.4_0,classsize,True,GraphSAINT-GAT,3,0.6,0.2,2022-08-08 22:48:12.721,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.1,40.0,61.66666666666667,1.699673171197596,0.1264420086591935,0.1158900946204041,300.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,87.77652793400824,0.8920417887791776,52.73736625676323,5.3843294678829166,87.77652793400824,0.8920417887791776,0.1999999999999999,7.652492845430971,6.9047005649506845,80.52727747324458,2.418143686352068,66.9907306858034,4.839367543280625,80.52727747324458,2.418143686352068,87.63837638376386,1.3389631646418976,48.24408361359656,5.602733921829939,87.63837638376386,1.338963164641903,4.0,0.0,
True,GenCAT_cora_0.4_1,classsize,True,GraphSAINT-GAT,3,0.6,0.2,2022-08-08 22:48:55.311,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.1,40.0,59.33333333333333,3.681787005729086,0.1160290628902175,0.1089326190801055,300.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,86.98830409356725,0.5396499656518071,49.63370097197973,4.476611612706759,86.98830409356725,0.5396499656518071,0.1999999999999999,7.244058128446341,7.100590695153805,74.72089314194577,0.9831601280652236,57.19903215129909,1.132252211040684,74.72089314194577,0.9831601280652236,87.76137761377613,1.0030446759102167,50.437769804384494,4.752939556418831,87.76137761377613,1.0030446759102167,4.0,0.0,
True,GenCAT_cora_0.4_2,classsize,True,GraphSAINT-GAT,3,0.6,0.2,2022-08-08 22:49:35.928,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.1,40.0,59.33333333333333,0.4714045207910321,0.1376696604021637,0.1148471445105044,300.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,86.29460895975703,1.0778336800742856,44.58839321709316,0.3434128545086126,86.29460895975703,1.0778336800742827,0.1999999999999999,8.222506651033958,6.917314623787265,80.82298136645963,1.8141803486875656,67.67478398981424,3.2772783719088228,80.82298136645963,1.8141803486875707,86.10086100861008,1.254371344057264,44.24142943787948,0.618745595768853,86.10086100861008,1.254371344057264,4.0,0.0,
True,GenCAT_cora_0.6_0,classsize,True,GraphSAINT-GAT,3,0.6,0.2,2022-08-08 22:50:26.349,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.0,40.0,69.66666666666667,3.858612300930073,0.1302579401656697,0.1030198544596486,300.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,1500.0,50.0,94.889573703133,0.9463546878627774,56.5088396584314,6.278325670757205,94.889573703133,0.9463546878627774,0.1999999999999999,8.948621590932209,6.941505056355979,89.24731182795699,1.795494581806601,52.05838204363719,2.208813984092719,89.24731182795699,1.795494581806601,94.83394833948338,1.0545158794269518,55.38154309474793,7.207538930670005,94.83394833948338,1.0545158794269518,2.0,0.0,
True,GenCAT_cora_0.6_1,classsize,True,GraphSAINT-GAT,3,0.6,0.2,2022-08-08 22:51:13.793,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.0,40.0,73.00000000000001,4.0824829046386295,0.1113134373932623,0.0638049255223588,300.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,1500.0,50.0,93.37506520605112,0.5203426537104823,66.13222984487726,0.8518242449025397,93.37506520605112,0.5203426537104844,0.1999999999999999,7.9102526009082785,4.1147349641078055,88.43843843843842,0.212344378734702,51.61254745514673,0.1539025022677989,88.43843843843842,0.212344378734702,93.6039360393604,0.4842563268149931,63.87574412411288,2.040956459311787,93.6039360393604,0.4842563268149931,2.0,0.0,
