cometml,dataset,exp,full_search_params,net,RPMAX,train_rate,val_rate,date,aggr,alpha,att_weight_decay,batch_size,C,conditional,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,nhop,num_edge_layers,num_neighbors,num_node_layers,output_heads,parameter_search,ppnp,root,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,walk_length,weight_decay,supplementary
True,GenCAT_cora_16_0,attribute,True,GCN,3,0.6,0.2,2022-06-02 16:44:19.664,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,44.99999999999999,2.449489742783178,0.0146262426880945,0.0002476479555208,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,79.73856209150327,1.4056087037651348,54.2896663584537,0.7763407441890412,79.73856209150327,1.4056087037651348,0.1999999999999999,0.6583116393333057,0.0393188799052252,94.29429429429428,0.9890297626253556,94.30065132886983,0.9603918175409392,94.29429429429428,0.9890297626253556,80.56580565805658,3.59449918725768,54.35458125630762,2.9653722974529657,80.56580565805658,3.59449918725768,2.0,0.0,
True,GenCAT_cora_4_2,attribute,True,GCN,3,0.6,0.2,2022-06-02 16:44:03.214,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,101.0,0.0,0.0141473365511549,6.701816639152591e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,81.04366347177849,2.590071673485693,57.085084788039495,1.6426270115993395,81.04366347177849,2.590071673485693,0.1999999999999999,1.4288809916666498,0.0067688348055441,95.995670995671,0.8813538126191499,96.033208209449,0.8954936006320614,95.995670995671,0.8813538126191458,82.59532595325952,1.7132088901825493,57.943187249385886,0.895137756466373,82.59532595325952,1.7132088901825493,2.0,5e-06,
True,GenCAT_cora_4_1,attribute,True,GCN,3,0.6,0.2,2022-06-02 16:43:46.803,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,101.0,0.0,0.0142651238613855,9.947429366172244e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,83.03030303030302,1.944280460092946,59.0855551297543,0.845317177423117,83.03030303030302,1.9442804600929464,0.1999999999999999,1.4407775099999376,0.0100469036598339,94.90925188136345,1.11154311903406,94.8594318782126,1.175481685401178,94.90925188136345,1.1115431190340548,81.48831488314883,1.9193710374326245,57.368320420764185,0.7660649762051384,81.48831488314883,1.9193710374326245,2.0,5e-06,
True,GenCAT_cora_4_0,attribute,True,GCN,3,0.6,0.2,2022-06-02 16:43:32.034,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,101.0,0.0,0.0141574352244228,0.0001179996702517,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,79.95418098510882,1.7652961062339552,59.09942221844159,1.1209342019279944,79.95418098510882,1.7652961062339594,0.1999999999999999,1.429900957666708,0.0119179666954261,97.28535353535354,1.0763225465104724,97.27819663303838,1.0716448120422348,97.28535353535354,1.0763225465104724,81.98031980319803,2.439955033810253,61.93999649041121,0.7801295134083664,81.98031980319804,2.439955033810251,2.0,5e-06,
True,GenCAT_cora_1_2,attribute,True,GCN,3,0.6,0.2,2022-06-02 16:43:17.325,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,101.0,0.0,0.0142290255643568,0.000213053752046,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,82.0806100217865,1.557772292600772,57.9995240968888,1.4412201061480203,82.0806100217865,1.557772292600775,0.1999999999999999,1.4371315820000443,0.021518428956654,95.55984555984556,1.0065523986829727,95.54568668771086,1.0103247360970875,95.55984555984556,1.0065523986829727,82.77982779827798,1.90751075267784,57.84021957408264,1.1268323172205956,82.77982779827798,1.90751075267784,2.0,0.0,
True,GenCAT_cora_1_1,attribute,True,GCN,3,0.6,0.2,2022-06-02 16:43:01.991,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,101.0,0.0,0.0139197690957088,0.0001672120159261,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,83.66336633663366,1.6556564294051044,59.52995437254507,1.3747679507222352,83.66336633663366,1.655656429405099,0.1999999999999999,1.405896678666598,0.0168884136085439,93.2692307692308,0.9421114395319928,93.22181378697456,0.9403342460413484,93.2692307692308,0.9421114395319928,82.16482164821647,0.5703332408053965,58.84123094145407,0.6878804084887846,82.16482164821647,0.5703332408053913,2.0,0.0,
True,GenCAT_cora_1_0,attribute,True,GCN,3,0.6,0.2,2022-06-02 16:42:46.332,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,101.0,0.0,0.0139332646996695,6.685564551526626e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,82.53443526170798,0.1558362052201763,57.51648982289862,0.3227629454089331,82.53443526170798,0.1558362052201763,0.1999999999999999,1.4072597346666196,0.0067524201970417,94.76831091180868,0.6196292175335014,94.79103549767277,0.6149218893946402,94.76831091180868,0.6196292175335014,83.57933579335793,0.1506451256324197,59.20017168641021,1.0375049376320362,83.57933579335793,0.1506451256324197,2.0,0.0,
True,GenCAT_cora_0_2,attribute,True,GCN,3,0.6,0.2,2022-06-02 16:42:31.838,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,102.33333333333334,0.9428090415820642,0.0138498212931855,7.239800711055357e-05,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,88.53238265002972,0.852804521355161,66.59610403550914,0.6150187851014426,88.53238265002972,0.852804521355161,0.1999999999999999,1.4172487416667536,0.0092503862355202,94.6417445482866,1.1005309490751205,94.64007926195438,1.1145115512857888,94.6417445482866,1.1005309490751205,88.37638376383764,0.2609250115079528,65.8505664384308,0.2458269541226797,88.37638376383764,0.2609250115079528,2.0,5e-05,
True,GenCAT_cora_0_1,attribute,True,GCN,3,0.6,0.2,2022-06-02 16:42:17.487,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,101.66666666666669,0.4714045207910321,0.0141326888281222,0.000339462030269,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,88.83547008547009,1.598998883236726,61.8134782365514,1.45191502434149,88.8354700854701,1.5989988832367223,0.1999999999999999,1.436936150999827,0.0394787483647657,95.4820579334198,1.5719549470555847,95.46504719461728,1.5497994704518834,95.4820579334198,1.571954947055581,88.86838868388685,1.226933415944652,62.987552982765294,1.5465752848623096,88.86838868388683,1.2269334159446537,2.0,5e-05,
True,GenCAT_cora_0_0,attribute,True,GCN,3,0.6,0.2,2022-06-02 16:42:02.753,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,103.66666666666666,1.699673171197596,0.013799894514496,0.0001049991258262,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,2.0,,10.0,,1.0,False,GPR_prop,2000.0,50.0,89.1179839633448,0.0809973403421066,66.6430525334945,1.2448946021211804,89.1179839633448,0.0809973403421066,0.1999999999999999,1.4304202080000623,0.0135319669738946,97.26430976430976,2.087686334214795,97.26544491617858,2.0908801102374404,97.26430976430976,2.087686334214795,89.85239852398523,0.903870753794532,67.51380572620643,1.644306271464946,89.85239852398524,0.903870753794532,2.0,5e-05,
