aggr,alpha,att_weight_decay,batch_size,C,cometml,conditional,dataset,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,exp,full_search_params,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,net,nhop,num_neighbors,output_heads,parameter_search,ppnp,root,RPMAX,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,train_rate,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,val_rate,walk_length,weight_decay,date
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_9000_15000_2,2.0,0.5,0.5,100.0,105.33333333333334,3.2998316455372247,0.0176609303556541,0.0005955658574084,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,87.62852404643449,1.1156808087266454,61.34208037121917,0.9144979379564024,87.62852404643449,1.1156808087266454,0.1999999999999999,1.86067826487124,0.0951728824374533,93.35260115606935,1.1803278023567343,93.37817296072632,1.2043959417562322,93.35260115606935,1.1803278023567343,0.6,87.46296296296295,0.440569527902604,61.231944277419984,0.3742094042485321,87.46296296296295,0.440569527902604,0.2,2.0,5e-05,2022-06-07 14:08:55.563
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_9000_15000_1,2.0,0.5,0.5,100.0,102.66666666666666,1.699673171197596,0.0182148059686011,0.0001359746705667,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,87.31762065095397,0.7434358261580666,61.30961784105797,0.6711453584451332,87.31762065095397,0.7434358261580666,0.1999999999999999,1.8698580383012693,0.0204177058361839,93.2630345635618,3.069018890644714,93.26204794938803,3.0707357583890222,93.2630345635618,3.069018890644714,0.6,88.0925925925926,0.2880805404834062,61.99433545774614,0.183358110809218,88.0925925925926,0.2880805404834062,0.2,2.0,5e-05,2022-06-07 14:08:35.262
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,100.0,106.66666666666669,0.9428090415820642,0.0170168962896706,7.081414206674712e-05,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,88.22660098522167,0.1064161034221342,62.264439328941776,0.1388762036421758,88.22660098522167,0.1064161034221394,0.1999999999999999,1.815100940565268,0.0136932031912006,95.69954867827208,1.2057944270855925,95.69662118306896,1.2200513278139804,95.69954867827208,1.2057944270855925,0.6,88.92592592592592,0.440569527902604,62.59554004591309,0.215739834887166,88.92592592592592,0.440569527902604,0.2,2.0,5e-05,2022-06-07 14:08:15.114
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_12000_20000_2,2.0,0.5,0.5,100.0,101.33333333333334,0.4714045207910321,0.0190377323855396,1.951965877863958e-05,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,90.3193612774451,0.5752066808083076,63.65496652340417,0.6638780946552649,90.3193612774451,0.5752066808083106,0.1999999999999999,1.9291488224019608,0.0072986089235673,93.95688991531946,0.7694319157026317,93.94155847026924,0.7572322790103184,93.95688991531946,0.7694319157026317,0.6,89.97222222222221,0.3669401337117497,63.61870078130257,0.4426183790716375,89.97222222222221,0.3669401337117516,0.2,2.0,5e-06,2022-06-06 22:20:57.843
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_12000_20000_1,2.0,0.5,0.5,100.0,102.66666666666666,1.2472191289246484,0.0200997820662348,0.0001440628536186,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,88.87634813142714,0.4476189690889097,62.73763994710143,0.3810412766490411,88.87634813142714,0.4476189690889097,0.1999999999999999,2.063515244051814,0.0242802018349177,93.07596273888409,0.9785792783417148,93.06863047305744,0.9743633626914444,93.07596273888409,0.97857927834172,0.6,90.04166666666666,0.9736101204623248,63.5765580492575,0.6753894450398901,90.04166666666666,0.9736101204623248,0.2,2.0,5e-06,2022-06-06 22:20:37.603
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,100.0,102.0,0.8164965809277268,0.0191440588513347,0.0002426494173169,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,87.94058408862034,0.8183244190908872,61.99856902834296,0.480241380564566,87.94058408862034,0.8183244190908872,0.1999999999999999,1.9528425695995488,0.0380383097303898,91.67146144994246,1.2451120685285135,91.67258623771092,1.2432176549180964,91.67146144994246,1.2451120685285135,0.6,87.97222222222221,1.3736665812864488,61.9231595160505,0.7477027998846889,87.97222222222221,1.3736665812864488,0.2,2.0,5e-06,2022-06-06 22:20:17.445
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_6000_10000_2,2.0,0.5,0.5,40.0,84.66666666666667,7.58653778449403,0.0154684550616145,0.0003171830504719,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.01,GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,88.77271595718197,1.0318337951736516,62.74321196389892,1.427013736331248,88.77271595718197,1.0318337951736516,0.1999999999999999,1.3120668468376002,0.1426047929091008,94.07685639988443,1.694804860020129,94.02706131672386,1.7066442373567006,94.07685639988443,1.694804860020129,0.6,89.66666666666666,0.4138795673819808,63.241154698476,1.2951226428821072,89.66666666666666,0.4138795673819808,0.2,2.0,5e-06,2022-06-06 22:19:59.173
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_6000_10000_1,2.0,0.5,0.5,40.0,92.33333333333331,6.342099196813483,0.0147096426717914,9.62495625250618e-05,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.01,GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,89.08872901678656,0.0339139943015159,62.97310130313423,0.5885471611243311,89.08872901678656,0.0339139943015159,0.1999999999999999,1.3577827848494053,0.0871751121028012,96.65689149560116,0.3221360127719297,96.67354822292968,0.3202495223919291,96.65689149560116,0.3221360127719297,0.6,87.61111111111111,1.1673278549694823,62.42585569906921,0.6465147095123094,87.61111111111111,1.1673278549694823,0.2,2.0,5e-06,2022-06-06 22:19:41.108
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_6000_10000_0,2.0,0.5,0.5,40.0,73.66666666666667,1.2472191289246484,0.0157365701078074,0.0006248083535387,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.01,GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,89.19631093544137,0.5785111567878847,63.35739387489806,0.5867961387772844,89.19631093544137,0.5785111567878847,0.1999999999999999,1.1600382973750432,0.0653827750434815,93.03158887317302,1.502284709800799,93.0333423272846,1.49329499337885,93.03158887317302,1.502284709800799,0.6,87.38888888888889,0.6949997779553786,61.55678588661203,0.4908662575408815,87.38888888888889,0.6949997779553786,0.2,2.0,5e-06,2022-06-06 22:19:22.759
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_3000_5000_2,2.0,0.5,0.5,40.0,115.66666666666669,10.07747763855398,0.0126167520430835,8.118562150653104e-05,2000.0,scalability_node_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.01,GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,86.7248062015504,1.892638079905484,60.913896425187545,1.980554060493446,86.7248062015504,1.892638079905484,0.1999999999999999,1.4587241938958564,0.1208325343694834,95.54127725856696,0.5886377125323605,95.44629516444142,0.6037863066765612,95.54127725856696,0.5886377125323605,0.6,86.77777777777779,1.4927809825049314,61.82295521744416,1.5372828966245284,86.77777777777779,1.4927809825049314,0.2,2.0,0.0005,2022-06-06 22:19:04.568
