aggr,alpha,att_weight_decay,batch_size,C,cometml,conditional,dataset,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,exp,full_search_params,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,net,nhop,num_neighbors,output_heads,parameter_search,ppnp,root,RPMAX,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,train_rate,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,val_rate,walk_length,weight_decay,date
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_20000_0,2.0,0.5,0.5,100.0,553.0000000000001,18.70828693386971,0.0095885725356643,1.8765107243153472e-05,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,MLP,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,66.39871382636655,0.6820965734918502,46.521421346660645,0.1333846587920548,66.39871382636655,0.6820965734918502,0.1999999999999999,5.302722272773583,0.1864353435692226,99.74093264248704,0.105763805819654,99.73960345857198,0.1076535997754671,99.74093264248704,0.105763805819654,0.6,69.18819188191883,0.9878461503203576,49.5189205180923,0.6813628902919205,69.18819188191883,0.9878461503203576,0.2,2.0,0.0,2022-06-08 11:35:28.887
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_15000_2,2.0,0.5,0.5,100.0,483.0,23.036203390894645,0.0097618645095639,1.927514323383348e-05,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,MLP,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,68.38432635534085,0.1518211017040366,47.53338269824581,0.5285117567760177,68.38432635534085,0.1518211017040366,0.1999999999999999,4.714540964613359,0.2155117122730546,99.67637540453076,0.0528476751409525,99.67210337937708,0.0469353768493018,99.67637540453076,0.0528476751409525,0.6,67.7121771217712,0.301290251264844,47.30340099403661,0.7029263664060243,67.7121771217712,0.301290251264844,0.2,2.0,5e-06,2022-06-08 11:35:00.571
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_15000_1,2.0,0.5,0.5,100.0,463.6666666666666,28.193773938387327,0.0102442370377244,0.0002797558425973,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,MLP,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,64.7342995169082,1.8640639134927897,42.74265587359153,1.133783890392136,64.7342995169082,1.8640639134927897,0.1999999999999999,4.742908886323374,0.179369912667374,99.43905070118664,0.110011208491756,99.4333304223931,0.1096390036759077,99.43905070118664,0.110011208491756,0.6,67.22017220172202,0.4842563268149964,46.4597307037375,1.1635743329080075,67.22017220172202,0.4842563268149964,0.2,2.0,5e-06,2022-06-08 11:34:32.247
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_15000_0,2.0,0.5,0.5,100.0,478.0,25.01999200639361,0.0104215138250366,0.0001172923332105,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,MLP,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,67.18213058419244,3.07683299394348,49.48936036988925,2.489148455240875,67.18213058419244,3.07683299394348,0.1999999999999999,4.980567643418907,0.2488308069241849,99.5580808080808,0.0515465013211962,99.56226412657033,0.0502262701960123,99.5580808080808,0.0515465013211962,0.6,68.38868388683886,1.6932226196723497,50.26396208632544,0.9554875166990308,68.38868388683886,1.6932226196723497,0.2,2.0,5e-06,2022-06-08 11:34:02.842
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_10000_2,2.0,0.5,0.5,40.0,384.00000000000006,30.692018506445635,0.0103282630410832,0.0001043904829207,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,MLP,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,67.37938596491229,1.1421418122806812,46.001744243074896,0.5325846927562259,67.37938596491229,1.1421418122806812,0.1999999999999999,3.964117807025711,0.2958174708146842,95.50706033376125,0.5521389773454822,95.5350814557016,0.533966769310945,95.50706033376125,0.5521389773454822,0.6,68.63468634686348,0.916338525568964,48.40003710542169,0.4338413071197524,68.63468634686348,0.916338525568964,0.2,2.0,0.0005,2022-06-08 11:33:36.388
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_10000_1,2.0,0.5,0.5,40.0,381.3333333333333,32.31442746239244,0.0096849581589788,2.6590866374486565e-05,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,MLP,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,65.55555555555556,0.5963765512974001,50.27338815438943,0.3924754128884991,65.55555555555556,0.5963765512974001,0.1999999999999999,3.6939889254669342,0.3219023308180099,95.53049289891396,0.4351016427735924,95.5576088112828,0.4300116680753696,95.53049289891396,0.4351016427735924,0.6,66.72816728167282,0.7582305046702343,50.689475113188486,2.28776068487934,66.72816728167282,0.7582305046702343,0.2,2.0,0.0005,2022-06-08 11:33:11.167
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_10000_0,2.0,0.5,0.5,40.0,411.0,18.779421361337697,0.0097373149243826,8.575934727826337e-05,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,MLP,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,67.71745475773497,2.543259884505774,48.91572445603456,2.3332439010617394,67.71745475773497,2.543259884505769,0.1999999999999999,4.000503605852524,0.1499796159449466,96.1128526645768,0.5393307377456167,96.11419867607457,0.5331646223956833,96.1128526645768,0.5393307377456213,0.6,66.42066420664207,0.2609250115079476,49.66642073733104,1.3360496459744855,66.42066420664207,0.2609250115079476,0.2,2.0,0.0005,2022-06-08 11:32:44.968
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_5000_2,2.0,0.5,0.5,40.0,350.66666666666663,30.90127649287145,0.0096632471651697,0.0001218649119383,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,MLP,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,63.96852164137156,0.885217298933312,45.28076346321224,1.0436949940105935,63.96852164137156,0.885217298933312,0.1999999999999999,3.3907318214575453,0.3233986775441139,98.38948929858022,0.079289200821657,98.41068872434693,0.0780917078524377,98.38948929858022,0.079289200821657,0.6,64.82164821648216,1.895576261675579,45.85101284723471,1.2357156049828737,64.82164821648216,1.895576261675579,0.2,2.0,5e-05,2022-06-08 11:32:20.802
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_5000_1,2.0,0.5,0.5,40.0,386.3333333333333,12.657891697365,0.0102463768687935,0.000142845367472,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,MLP,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,66.72095548317046,0.2768197347227354,47.222480342586806,0.2274678716472031,66.72095548317046,0.2768197347227354,0.1999999999999999,3.956710145498316,0.0745093325510722,98.90463917525774,0.1391911662029174,98.92191827604132,0.1293691206468235,98.90463917525774,0.1391911662029174,0.6,68.51168511685118,3.767132307777011,48.95695175965988,2.5729541704539014,68.51168511685118,3.767132307777016,0.2,2.0,5e-05,2022-06-08 11:31:54.403
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_5000_0,2.0,0.5,0.5,40.0,368.33333333333337,33.22983933488427,0.0100082879121065,0.0009209845397399,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,MLP,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,66.72394043528064,1.3333845047907005,50.1476239164412,1.1336462221981651,66.72394043528064,1.3333845047907005,0.1999999999999999,3.665165953959028,0.2809262524431219,98.77946127946127,0.2542728529796857,98.7775077756101,0.2446940344980434,98.77946127946127,0.2542728529796857,0.6,68.69618696186961,0.9801585147914657,50.87660528722044,0.8274273544129332,68.69618696186961,0.9801585147914657,0.2,2.0,5e-05,2022-06-08 11:31:29.127
