aggr,alpha,att_weight_decay,batch_size,C,cometml,conditional,dataset,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,exp,full_search_params,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,net,nhop,num_neighbors,output_heads,parameter_search,ppnp,root,RPMAX,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,train_rate,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,val_rate,walk_length,weight_decay,date
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_5000_0,2.0,0.5,0.5,100,108.0,3.55902608401044,0.0227536370116543,0.0002330050692389,2000,scalability_edge,False,,8.0,64,PPR,last,10.0,25.0,2.0,0.01,MoNet,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,87.0561282932417,0.2142988194028595,71.57227877899133,4.036681028612957,87.0561282932417,0.2142988194028595,0.1999999999999999,2.4579675529997376,0.0996108179842265,89.79377104377106,0.9396933317241618,89.78177371741252,0.9762016199329638,89.79377104377106,0.9396933317241618,0.6,87.02337023370234,1.523925177535529,64.85414328292336,0.9051730671667294,87.02337023370234,1.523925177535526,0.2,2.0,0.0005,2022-05-31 19:58:08.960
mean,0.9,0.01,512.0,7.0,False,False,GenCAT_cora_5000_0,2.0,0.5,0.5,40,263.3333333333333,4.9888765156985935,0.015293297482838,0.0003227699852283,2000,scalability_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.002,GPRGNN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,90.950744558992,0.7726653816284074,84.46089750462204,1.0422869470902707,90.950744558992,0.772665381628403,0.1999999999999999,4.026650045999985,0.0905442703865407,94.54966329966332,0.1656988188975544,94.5224114797055,0.1607252791894651,94.54966329966332,0.1656988188975544,0.6,89.9138991389914,0.8296886570253431,69.57355269576941,4.654256278315115,89.9138991389914,0.82968865702534,0.2,2.0,0.0,2022-05-31 16:12:16.054
mean,0.1,0.1,512.0,7.0,False,False,GenCAT_cora_5000_0,2.0,0.5,0.5,100,118.33333333333331,7.717224601860149,0.054198265491017,0.0020857746370007,2000,scalability_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,FSGNN,8.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,89.86254295532646,1.19865117620025,72.82019113628914,2.2856740740727552,89.86254295532646,1.19865117620025,0.1999999999999999,6.397370647999955,0.1625815443391153,97.55892255892256,0.3107075559813423,97.57852990697096,0.3172160439529788,97.55892255892256,0.3107075559813423,0.6,90.40590405904058,1.5288810448531451,74.63672542416474,1.7995946151084703,90.40590405904058,1.5288810448531411,0.2,2.0,5e-05,2022-05-31 17:14:25.136
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_5000_0,2.0,0.5,0.2,40,176.33333333333334,14.704496666741848,0.0191785009738646,0.0019827439631682,300,scalability_edge,False,,8.0,128,PPR,last,10.0,16.0,2.0,0.002,GraphSAINT-GAT,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,81.15693012600231,1.2652189023124012,61.0604174741937,1.166376067905614,81.15693012600231,1.2652189023123963,0.1999999999999999,3.4093667513334363,0.6317206630833982,94.44444444444444,0.69730814502445,94.49800666826492,0.694096784525105,94.44444444444444,0.69730814502445,0.6,80.01230012300124,1.5823715043380835,57.54206652330748,2.039190320266102,80.01230012300124,1.5823715043380835,0.2,4.0,0.0,2022-05-31 17:22:39.283
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_5000_0,2.0,0.5,0.2,40,42.0,0.8164965809277268,0.0195451972173798,0.0012219567453402,300,scalability_edge,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.01,GraphSAINT-GraphSAGE,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,87.97250859106529,0.9820405612532752,69.56878917067213,7.3342029507648,87.97250859106529,0.9820405612532824,0.1999999999999999,0.8199671436667209,0.0363309384024778,95.01262626262628,4.917222830617811,94.96695831801132,4.947148852579971,95.01262626262628,4.917222830617811,0.6,87.63837638376386,0.6903426912867046,66.94645176559101,2.115839365264028,87.63837638376386,0.6903426912867046,0.2,2.0,0.0,2022-05-31 16:38:13.743
mean,0.1,0.01,128.0,7.0,False,False,GenCAT_cora_5000_0,2.0,0.5,0.0,40,41.0,0.0,0.9668219803333328,0.0102822784612216,200,scalability_edge,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.002,Shadow-GAT,2.0,20.0,1.0,True,GPR_prop,2000.0,3,50.0,88.54524627720504,0.9953119814995872,71.71890232558499,6.505782720570641,88.54524627720504,0.9953119814995872,0.1999999999999999,39.639701193666646,0.4215734169100875,91.79292929292929,3.745909467358471,91.74672595613282,3.82889943420496,91.79292929292929,3.745909467358471,0.6,87.02337023370235,0.9685126536299896,68.93761487969996,7.9438010686792415,87.02337023370235,0.9685126536299896,0.2,2.0,0.0,2022-06-07 16:14:19.487
mean,0.1,0.01,64.0,7.0,False,False,GenCAT_cora_5000_0,2.0,0.5,0.2,40,41.0,0.0,1.02856193163411,0.0039010946099184,200,scalability_edge,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.01,Shadow-GraphSAGE,2.0,20.0,1.0,True,GPR_prop,2000.0,3,50.0,86.48339060710195,0.8909707437631204,71.72415740849179,5.174639046404131,86.48339060710195,0.8909707437631204,0.1999999999999999,42.171039196998514,0.1599448790066558,89.14141414141415,7.240219447070456,88.86332874858658,7.526076150172599,89.14141414141415,7.240219447070456,0.6,86.40836408364083,1.840913843431216,63.852616927703245,4.121030589684106,86.40836408364083,1.840913843431216,0.2,2.0,0.0,2022-06-07 20:06:38.774
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.5,100,109.66666666666669,1.8856180831641285,0.0148279384252178,0.0004100267723063,2000,scalability_edge,False,,8.0,32,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,89.90075890251022,0.7053733784935503,71.67586258404036,6.517367800403203,89.90075890251022,0.7053733784935503,0.1999999999999999,1.6269012556664773,0.072328712017995,97.17868338557992,0.2559550410431756,97.17900053988603,0.2513983936747662,97.17868338557992,0.2559550410431711,0.6,87.88437884378844,0.9567250421958184,65.9220873471528,1.372785769188837,87.88437884378844,0.9567250421958184,0.2,2.0,5e-05,2022-06-01 13:15:51.344
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_10000_0,2.0,0.5,0.5,100,116.66666666666669,9.46337971105226,0.0176706477524703,0.000118037072593,2000,scalability_edge,True,,8.0,32,PPR,lstm,10.0,16.0,2.0,0.05,JK-GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,88.32457676590776,1.5289901755643664,69.52406099784943,6.980963975414093,88.32457676590776,1.5289901755643704,0.1999999999999999,2.0615485663333857,0.1675799341878908,97.5548589341693,0.9992086175867868,97.56168429926322,1.0075764423079574,97.5548589341693,0.9992086175867868,0.6,88.86838868388685,2.022986986887889,71.28352456985017,7.31592192463006,88.86838868388685,2.0229869868878843,0.2,2.0,5e-05,2022-06-08 12:42:16.907
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.5,40,66.0,7.4833147735478835,0.0217082014614324,0.0003450447259198,2000,scalability_edge,False,,8.0,32,PPR,last,10.0,16.0,2.0,0.05,ChebNet,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,90.30939871570344,2.293856708043024,76.32186041441304,3.911212430948107,90.30939871570344,2.293856708043024,0.1999999999999999,1.431514433999837,0.1536234255180047,98.95506792058517,0.3251065660627811,98.9634331810216,0.3182956114555758,98.95506792058517,0.3251065660627811,0.6,87.20787207872078,0.4842563268149931,66.74949979607867,0.7042633615138421,87.20787207872078,0.4842563268149931,0.2,2.0,0.0005,2022-06-01 15:19:37.834
