aggr,alpha,att_weight_decay,batch_size,C,cometml,conditional,dataset,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,exp,full_search_params,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,net,nhop,num_neighbors,output_heads,parameter_search,ppnp,root,RPMAX,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,train_rate,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,val_rate,walk_length,weight_decay,date,num_edge_layers,num_node_layers,supplementary
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_0.4_0,2.0,0.5,0.5,100,997.0,4.546060565661921,0.021810016894044,0.0002254413075792,2000,classsize,False,,8.0,64,PPR,last,10.0,25.0,2.0,0.0001,MoNet,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,93.77577802774653,0.2805892303542518,48.13933375596733,3.951875374644491,93.77577802774653,0.2805892303542508,0.1999999999999999,21.744435450667275,0.2314613934645361,93.94413991125032,0.4490903297855714,93.30237076549098,0.539689448691365,93.94413991125032,0.4490903297855666,0.6,92.619926199262,0.3985695386474696,47.49764204863106,5.156526576074597,92.619926199262,0.3985695386474696,0.2,2.0,0.0001,2022-08-04 21:32:29.499,,,
mean,0.9,0.01,512.0,7.0,False,False,GenCAT_cora_0.4_0,2.0,0.5,0.5,100,111.66666666666664,4.1899350299921725,0.0157701822600778,7.951638418847127e-05,2000,classsize,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,GPRGNN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,96.55043119610048,0.3477172289274728,50.26146866217328,3.500290157785234,96.55043119610048,0.3477172289274728,0.1999999999999999,1.7610720280002472,0.0686222757587906,87.0007830853563,1.1092941456995986,84.95084797176932,1.7026060480099712,87.0007830853563,1.1092941456995986,0.6,96.12546125461256,0.301290251264844,55.5278095964067,4.218163409532191,96.12546125461256,0.301290251264844,0.2,2.0,0.0005,2022-08-04 21:08:57.754,,,
mean,0.1,0.1,512.0,7.0,False,False,GenCAT_cora_0.4_0,2.0,0.5,0.5,100,129.0,18.83259585576738,0.0270698619699274,0.0004344024974102,2000,classsize,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,FSGNN,8.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,95.53805774278216,0.8533788284020263,49.58280881749282,2.365183252533503,95.53805774278216,0.8533788284020263,0.1999999999999999,3.483849078666632,0.4548958677325149,99.6345601670582,0.2420678281257049,99.57330189876284,0.2666402930862877,99.6345601670582,0.2420678281257049,0.6,94.64944649446494,0.7971390772949392,49.00316260269151,6.178396484325736,94.64944649446494,0.7971390772949392,0.2,2.0,5e-05,2022-08-04 20:53:49.238,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_0.4_0,2.0,0.5,0.2,40,138.66666666666669,6.944222218666549,0.0191686597089459,0.0003512722942807,300,classsize,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.002,GraphSAINT-GAT,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,89.35133108361454,1.0644971553489562,45.22743042582882,2.6746841438361715,89.35133108361454,1.0644971553489562,0.1999999999999999,2.6556148436667777,0.0858919646225779,85.95666927695119,1.5482310233711238,77.72719283926722,3.490385283919534,85.95666927695119,1.5482310233711238,0.6,89.54489544895449,0.7431147585236548,48.54542701762144,1.841683591900348,89.54489544895449,0.7431147585236548,0.2,4.0,0.0,2022-08-04 20:50:56.722,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_0.4_0,2.0,0.5,0.0,40,41.66666666666667,0.9428090415820642,0.0174442038716201,0.0002708120010516,300,classsize,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.01,GraphSAINT-GraphSAGE,2.0,10.0,1.0,True,GPR_prop,1500.0,3,50.0,95.35058117735284,0.9426175545539204,54.8172425529386,2.920139674228725,95.35058117735284,0.9426175545539204,0.1999999999999999,0.7266911729999871,0.0131947169915131,81.17984860349777,0.5437918730357506,70.82096513563029,1.5998737103645355,81.17984860349777,0.5437918730357488,0.6,94.5879458794588,0.8697500383598358,55.21891603912316,2.305846331877337,94.5879458794588,0.8697500383598358,0.2,4.0,0.0,2022-08-04 20:56:50.416,,,
mean,0.1,0.01,128.0,7.0,False,False,GenCAT_cora_0.4_0,2.0,0.5,0.2,40,41.0,0.0,0.6542241365528546,0.0153226563722327,200,classsize,False,,8.0,128,PPR,last,10.0,16.0,2.0,0.01,Shadow-GAT,2.0,20.0,1.0,True,GPR_prop,2000.0,3,50.0,93.85076865391828,0.3225468791542083,52.75021343751294,8.598189225661448,93.85076865391828,0.3225468791542083,0.1999999999999999,26.823189598667035,0.6282289112615426,86.47872618115375,7.35970634923484,80.3165247143823,14.102143229980038,86.47872618115375,7.359706349234843,0.6,92.49692496924968,1.5679641800715798,55.70309318671092,7.130058840535336,92.49692496924968,1.5679641800715758,0.2,2.0,0.0,2022-08-04 22:12:37.738,,,
mean,0.1,0.01,64.0,7.0,False,False,GenCAT_cora_0.4_0,2.0,0.5,0.1,40,41.0,0.0,0.6681566660000107,0.00719596336504,200,classsize,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.01,Shadow-GraphSAGE,2.0,20.0,1.0,True,GPR_prop,2000.0,3,50.0,94.37570303712036,0.8163307482968588,57.767768012347695,0.6827160414035898,94.37570303712036,0.816330748296864,0.1999999999999999,27.39442330600044,0.2950344979666405,75.07178282432785,3.0101006139652045,63.34295003619018,2.823753301169313,75.07178282432785,3.0101006139652045,0.6,93.17343173431736,1.0545158794269518,52.04784341570811,3.5381701558878924,93.17343173431732,1.054515879426957,0.2,2.0,0.0,2022-08-05 01:01:27.696,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.5,40,481.0,19.64688270438848,0.0123804036020398,9.22122250218168e-05,2000,classsize,False,,8.0,16,PPR,last,10.0,16.0,2.0,0.002,GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,98.87005649717514,0.1309455447763921,69.70391511882967,0.9016599853155038,98.87005649717514,0.1309455447763921,0.1999999999999999,5.954200875333299,0.2287261173409657,92.12749615975424,0.0543092765888269,54.63917296099332,0.0482928977955284,92.12749615975424,0.0543092765888269,0.6,98.6469864698647,0.460228460857802,72.61614032499524,12.73179446145446,98.6469864698647,0.460228460857802,0.2,2.0,5e-05,2022-08-04 21:44:01.076,,,
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_0.6_0,2.0,0.5,0.5,40,511.6666666666666,60.80204674917524,0.012912490363049,0.0003049468196154,2000,classsize,True,,8.0,16,PPR,cat,10.0,16.0,2.0,0.002,JK-GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,99.10118130457114,0.0363177596911435,66.38018386303476,6.278473125045397,99.10118130457114,0.0363177596911435,0.1999999999999999,6.589043458333359,0.6487856587678457,94.31643625192012,1.2771343431886248,62.1342735440535,4.342482326527339,94.31643625192012,1.2771343431886295,0.6,98.2779827798278,0.0869750038359825,59.99740819312033,7.285264706012069,98.2779827798278,0.0869750038359825,0.2,2.0,5e-05,2022-08-08 22:30:53.736,2.0,2.0,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.5,40,55.333333333333336,4.78423336480244,0.0177350820167172,0.0001299664540964,2000,classsize,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,ChebNet,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,99.30662557781204,0.062904205002133,61.95504573912368,7.728657927788407,99.30662557781204,0.062904205002133,0.1999999999999999,0.9819538703335032,0.0923590211060231,99.96159754224271,0.0543092765888269,99.79928315412188,0.2838564856376088,99.96159754224271,0.0543092765888269,0.6,98.8929889298893,0.3985695386474696,67.9876949635915,5.298176646976406,98.8929889298893,0.3985695386474696,0.2,2.0,5e-06,2022-08-04 22:40:48.517,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.5,40,99.0,1.1102230246251564e-14,0.0105770664208602,4.291471811115012e-05,100,classsize,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.2,SGC,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,99.33230611196711,0.0363177596911435,89.5959809319793,10.714886826173917,99.33230611196711,0.0363177596911435,0.1999999999999999,1.047129575665167,0.0042485570930039,85.98310291858678,0.1958148814743804,49.76541474983983,0.0692771232617699,85.98310291858678,0.1958148814743804,0.6,99.0159901599016,0.3135928360143158,76.7717444411895,10.19481877297242,99.0159901599016,0.3135928360143158,0.2,2.0,5e-05,2022-08-05 02:38:56.223,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.5,40,72.33333333333333,6.944222218666551,0.0146588473356645,0.000272330079685,2000,classsize,False,,8.0,32,PPR,last,10.0,16.0,2.0,0.05,GAT,2.0,10.0,4.0,True,GPR_prop,2000.0,3,50.0,98.87005649717514,0.2972736749560939,59.37112691748562,5.554662769071859,98.87005649717514,0.2972736749560939,0.1999999999999999,1.0596726843335391,0.0956265308072975,90.66820276497695,0.1881328527483231,56.45327647926811,2.449735879792512,90.66820276497695,0.1881328527483231,0.6,98.83148831488316,0.2301142304289035,62.66851332066883,6.755117487846338,98.83148831488316,0.2301142304289035,0.2,2.0,0.0005,2022-08-05 02:19:31.823,,,
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_0.6_0,2.0,0.5,0.5,40,58.66666666666666,1.2472191289246484,0.0234724702340171,0.0119865795419269,2000,classsize,True,,8.0,32,PPR,cat,10.0,16.0,2.0,0.05,JK-GAT,2.0,10.0,4.0,False,GPR_prop,2000.0,3,50.0,98.87005649717514,0.2381514765150416,71.30749424373774,12.684341715895354,98.87005649717514,0.2381514765150416,0.1999999999999999,1.3630271179999909,0.66566669381958,91.89708141321046,1.183643241737513,59.11917865974915,3.5291958181948657,91.89708141321046,1.183643241737513,0.6,98.6469864698647,0.920456921715608,73.90880046967774,19.823830157444064,98.6469864698647,0.920456921715608,0.2,2.0,0.0005,2022-08-08 22:32:23.011,2.0,2.0,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.5,40,94.33333333333331,8.80656320908194,0.020264340555399,0.0007089730893327,2000,classsize,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.01,H2GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,98.97277863379558,0.1309455447763971,64.89160178949174,6.9390279505376045,98.97277863379558,0.1309455447763971,0.1999999999999999,1.9057542826667484,0.1218792332864636,95.00768049155144,1.1379057135198969,66.08283347853336,2.7347726331735065,95.00768049155144,1.1379057135198969,0.6,98.8929889298893,0.1506451256324242,68.83301204245838,1.936154086714402,98.8929889298893,0.1506451256324242,0.2,2.0,0.0005,2022-08-05 02:35:28.126,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.5,100,210.66666666666669,24.716166549222173,0.0131440538164844,2.043081579672325e-05,500,classsize,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.002,GraphSAGE,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,98.45916795069338,0.2179065581468558,55.734731285451865,1.5892260258243054,98.45916795069338,0.2179065581468558,0.1999999999999999,2.769384100999256,0.3279141102104429,97.54224270353302,0.7184441986893112,73.85021712484382,6.945646780661287,97.54224270353302,0.7184441986893112,0.6,97.97047970479706,0.0,58.44872462401437,7.387464511379189,97.97047970479706,0.0,0.2,2.0,0.0,2022-08-05 02:39:34.857,,,
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_0.6_0,2.0,0.5,0.5,100,261.33333333333337,21.013223349965983,0.013700553459474,0.0006434911002569,500,classsize,True,,8.0,64,PPR,cat,10.0,16.0,2.0,0.002,JK-GraphSAGE,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,98.20236260914228,0.2836507708574003,45.08695681167432,1.0012045167707069,98.20236260914228,0.2836507708574003,0.1999999999999999,3.573117410333224,0.233402006339451,99.9231950844854,0.1086185531776592,99.4778613199666,0.7384156027428435,99.9231950844854,0.1086185531776592,0.6,98.58548585485856,0.6088250268518867,56.73983485905737,9.915827951609469,98.58548585485856,0.6088250268518867,0.2,2.0,0.0,2022-08-08 22:33:01.682,2.0,2.0,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.5,40,52.66666666666667,0.9428090415820642,0.0099046081935094,5.799348643846682e-05,2000,classsize,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,MLP,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,92.34720082177712,0.8723825244716519,44.43284013270634,1.3881616375409764,92.34720082177712,0.8723825244716519,0.1999999999999999,0.5216012493341017,0.0072647377205769,97.96466973886328,0.2367286483475051,79.95772215006902,0.2982883759607597,97.9646697388633,0.2367286483475009,0.6,92.74292742927427,0.8697500383598358,51.46613392995872,7.646278011824692,92.74292742927427,0.8697500383598358,0.2,2.0,5e-06,2022-08-04 22:46:46.353,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.5,100,104.33333333333331,2.8674417556808782,0.0216069164107613,8.393985643623303e-05,2000,classsize,False,,8.0,64,PPR,last,10.0,25.0,2.0,0.01,MoNet,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,97.45762711864408,0.166428882855876,41.53789866390745,3.795909164284762,97.45762711864408,0.1664288828558811,0.1999999999999999,2.254202161667611,0.0579533743444802,99.11674347158218,0.0543092765888269,99.28399503260384,0.1027127648611932,99.11674347158218,0.0543092765888269,0.6,97.35547355473555,0.6792964955219716,46.93763836193344,8.754981083540244,97.35547355473555,0.6792964955219716,0.2,2.0,0.0001,2022-08-04 22:59:30.549,,,
mean,0.9,0.01,512.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.5,40,102.66666666666666,7.586537784494025,0.0148194394643864,0.0001021894475137,2000,classsize,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.01,GPRGNN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,99.2552645095018,0.0960877603177667,66.16998640013747,6.504403312589421,99.2552645095018,0.0960877603177667,0.1999999999999999,1.5220076480012117,0.1205860499204755,92.08909370199692,0.8740250903794954,60.24221304549343,3.639268500051712,92.08909370199692,0.8740250903794954,0.6,98.8929889298893,0.5431587248664138,72.53110120527604,11.408664006241874,98.8929889298893,0.5431587248664138,0.2,2.0,0.0005,2022-08-05 03:59:13.077,,,
mean,0.1,0.1,512.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.5,100,164.0,20.31419864692345,0.0169891120596623,0.0002282837081046,2000,classsize,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,FSGNN,3.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,99.04982023626091,0.2836507708574003,53.38413691695752,5.145121722631985,99.04982023626091,0.2836507708574003,0.1999999999999999,2.7821894303366816,0.3104512223397083,99.69278033794164,0.4344742127106264,97.91300322570466,2.9514591428373804,99.69278033794164,0.4344742127106264,0.6,98.1549815498155,0.2609250115079528,52.55556298189309,4.075634293452586,98.1549815498155,0.2609250115079528,0.2,2.0,5e-05,2022-08-05 03:46:17.859,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.1,40,178.0,6.3770421565696696,0.0179893911984791,0.0001285704932558,300,classsize,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.002,GraphSAINT-GAT,2.0,10.0,1.0,True,GPR_prop,1500.0,3,50.0,96.17360041088855,0.0960877603177716,52.01466113269234,1.4015032902861906,96.17360041088855,0.0960877603177716,0.1999999999999999,3.2023138066667047,0.1222413985535249,93.4331797235023,1.060074788159929,62.11716062062565,2.835866205423521,93.4331797235023,1.060074788159929,0.6,96.309963099631,0.9407785080429504,50.2784580222212,7.650999009559333,96.309963099631,0.9407785080429504,0.2,2.0,0.0,2022-08-04 22:02:25.376,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.0,40,45.0,2.160246899469286,0.0165385057040624,0.000173422528445,300,classsize,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.01,GraphSAINT-GraphSAGE,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,98.84437596302004,0.062904205002133,83.94221874810066,11.078257243724773,98.84437596302004,0.062904205002133,0.1999999999999999,0.7441290266660872,0.0344134592589276,79.95391705069125,0.5643985582449694,39.50095958669068,1.4034886510830245,79.95391705069125,0.5643985582449694,0.6,98.58548585485856,0.3135928360143158,87.15939997292406,4.086513571225055,98.58548585485856,0.3135928360143158,0.2,2.0,0.0,2022-08-04 22:11:13.773,,,
mean,0.1,0.01,64.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.2,40,42.333333333333336,0.9428090415820642,0.4816451889771534,0.0024870917304649,200,classsize,False,,8.0,128,PPR,last,10.0,16.0,2.0,0.01,Shadow-GAT,2.0,5.0,1.0,True,GPR_prop,2000.0,3,50.0,97.68875192604008,0.8321444142793819,59.849069002582446,21.464363420299943,97.68875192604008,0.8321444142793819,0.1999999999999999,20.39108440666799,0.5245006856777804,91.62826420890936,10.06305612017658,77.01604106451848,28.31418546471911,91.62826420890936,10.06305612017658,0.6,98.52398523985238,0.4519353768972637,65.07691736854369,18.99862701979268,98.52398523985238,0.4519353768972637,0.2,2.0,0.0,2022-08-05 04:51:48.344,,,
mean,0.1,0.01,128.0,7.0,False,False,GenCAT_cora_0.6_0,2.0,0.5,0.1,40,46.66666666666666,8.013876853447538,0.3437505608560146,0.0100565302100053,200,classsize,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.01,Shadow-GraphSAGE,2.0,5.0,1.0,True,GPR_prop,2000.0,3,50.0,98.7416538263996,0.0960877603177677,91.3774646268544,2.019141006131556,98.7416538263996,0.0960877603177677,0.1999999999999999,15.99195192866561,2.451509891118929,77.88018433179724,0.248876370906603,37.1122366804783,0.1398603664378601,77.88018433179724,0.2488763709066065,0.6,98.70848708487084,0.2609250115079528,93.842568110704,2.8570910753258816,98.70848708487084,0.2609250115079528,0.2,2.0,0.0,2022-08-05 07:30:10.523,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_25000_0,2.0,0.5,0.5,40,54.66666666666666,5.185449728701348,0.0189163433334385,0.0001682228583248,2000,scalability_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,91.29438717067583,1.1252510139970509,69.52607781383877,2.347777665138883,91.29438717067583,1.1252510139970509,0.1999999999999999,1.0332285179999872,0.0883669516264052,93.93939393939394,0.9834445661235643,93.85472634581616,1.0209905523975973,93.93939393939394,0.9834445661235592,0.6,90.22140221402212,0.5218500230159057,69.07902436972923,6.101127695507789,90.22140221402212,0.5218500230159004,0.2,2.0,5e-05,2022-08-04 22:53:25.984,,,
