aggr,alpha,att_weight_decay,batch_size,C,cometml,conditional,dataset,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,exp,full_search_params,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,net,nhop,num_neighbors,output_heads,parameter_search,ppnp,root,RPMAX,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,train_rate,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,val_rate,walk_length,weight_decay,date,num_edge_layers,num_node_layers,supplementary
mean,0.1,0.01,128.0,7.0,False,False,GenCAT_cora_0_0,2.0,0.5,0.2,40,41.6,1.280624847486571,0.403171310221898,0.0033870857274716,200,hetero_homo,,,8.0,256,PPR,last,10.0,16.0,2.0,0.01,Shadow-GraphSAGE,2.0,5.0,1.0,True,GPR_prop,2000.0,10,50.0,88.3948635634029,1.4122464349004242,66.08293296212652,5.628487375475553,88.3948635634029,1.4122464349004242,0.1999999999999999,16.774423712100543,0.6137539563704102,94.82177576150356,1.6861380268910295,94.85963527332352,1.63811268698088,94.82177576150356,1.6861380268910295,0.6,88.83763837638377,1.611093099314851,63.3421023381784,3.20030594522155,88.83763837638377,1.6110930993148511,0.2,2.0,0.0,2022-05-20 05:00:12.034,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.5,40,41.6,0.6633249580710805,0.019498946058349,0.0001879668499008,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,74.6938775510204,1.8043247904591644,52.08523391403871,1.7016746188236669,74.69387755102039,1.8043247904591644,0.1999999999999999,0.8111188510985811,0.0128921730672546,83.41571609632446,3.5183432223833044,83.33862948354682,3.5804116712394114,83.41571609632446,3.5183432223833044,0.6,74.57564575645755,1.332507017362938,51.84317985565714,1.3229341319564016,74.57564575645755,1.3325070173629432,0.2,2.0,0.0,2022-05-19 11:01:20.132,,,
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_2_0,2.0,0.5,0.5,40,41.2,0.4000000000000003,0.0161545237298485,0.0026357790345651,2000,hetero_homo,True,,8.0,64,PPR,cat,10.0,16.0,2.0,0.05,JK-GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,10,50.0,76.0374149659864,2.8155890618137667,53.2776200864584,1.8532180025937903,76.0374149659864,2.815589061813768,0.1999999999999999,0.6662877640999795,0.1136217874795149,86.03929024081116,1.5424254823193395,86.01187989370122,1.5340291337054477,86.03929024081116,1.5424254823193395,0.6,73.91143911439116,1.546297183745902,51.90582118224941,0.908244603589212,73.91143911439116,1.5462971837459,0.2,2.0,0.0,2022-06-02 13:18:53.518,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.5,100,101.7,1.100000000000001,0.01735251360484,0.0001124348113186,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,ChebNet,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,77.3469387755102,1.279020114079128,54.78315595484189,1.2563686574253792,77.3469387755102,1.2790201140791289,0.1999999999999999,1.7647508500000182,0.0222525140994378,94.22053231939162,1.1763198631353202,94.21661834051432,1.178608306313172,94.22053231939162,1.1763198631353202,0.6,76.53136531365313,1.407060956821964,54.08794696623437,1.1892825221278311,76.53136531365313,1.4070609568219632,0.2,2.0,5e-05,2022-05-19 15:56:52.360,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.5,40,99.0,0.0,0.0181699113666848,0.0007581405327781,100,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.2,SGC,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,76.6156462585034,1.757963837800458,53.66768357962368,1.5995393378571896,76.6156462585034,1.7579638378004594,0.1999999999999999,1.7988212253017992,0.0750559127450379,84.06210392902409,0.5181359270858926,84.01443525622412,0.5100268345870373,84.06210392902409,0.5181359270858926,0.6,75.22140221402213,1.561304280298158,52.62913313709765,1.747139410292054,75.22140221402213,1.561304280298158,0.2,2.0,5e-06,2022-05-20 05:34:32.952,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.5,100,101.1,0.3000000000000002,0.0217420891640654,0.0002310530048259,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,GAT,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,75.08503401360545,2.668767827631837,52.76780704711766,2.333611332817697,75.08503401360545,2.668767827631839,0.1999999999999999,2.198119160700025,0.0236723436617799,84.94930291508238,1.9244974193992648,84.86978703704831,1.892321394851313,84.94930291508238,1.9244974193992648,0.6,73.50553505535056,1.519650205311735,51.55942869204543,1.5629526742232047,73.50553505535056,1.519650205311735,0.2,2.0,5e-06,2022-05-20 18:30:42.530,,,
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_2_0,2.0,0.5,0.5,100,101.0,0.0,0.0166584792574266,0.0038203829576321,2000,hetero_homo,True,,8.0,64,PPR,max,10.0,16.0,2.0,0.05,JK-GAT,2.0,10.0,1.0,False,GPR_prop,2000.0,10,50.0,73.80952380952381,1.4309989093852138,51.99579373576783,0.7296534949683364,73.80952380952381,1.4309989093852136,0.1999999999999999,1.6825064050000944,0.3858586787208481,86.04562737642584,1.9979170578585013,85.96573407937784,2.006933976831371,86.04562737642584,1.9979170578585017,0.6,75.23985239852398,1.6642025511113938,52.64287607187435,1.3445810463750625,75.23985239852398,1.6642025511113925,0.2,2.0,5e-06,2022-06-02 13:20:09.049,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.5,40,244.2,32.34748831053193,0.0236182080274734,0.0006878728660127,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.002,H2GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,78.14625850340137,1.0843087162785785,55.29052697541223,0.6359944469142372,78.14625850340136,1.0843087162785772,0.1999999999999999,5.74560921369848,0.5755812665364204,94.83523447401777,1.5807946366624113,94.81646763666008,1.5863570644650204,94.83523447401777,1.5807946366624113,0.6,77.2878228782288,1.6511626658177392,54.73508133147983,1.0883245341583554,77.2878228782288,1.6511626658177398,0.2,2.0,5e-05,2022-05-19 13:44:23.018,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.5,100,122.0,3.0983866769659367,0.0188834064516802,9.417554634081356e-05,500,hetero_homo,,,8.0,128,PPR,last,10.0,16.0,2.0,0.002,GraphSAGE,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,74.08163265306122,1.8925752031623904,52.10246914671961,1.2366346305207518,74.08163265306122,1.8925752031623888,0.1999999999999999,2.303811865398893,0.0610660211586614,92.382762991128,2.288890571679397,92.34090874040184,2.3024545771692337,92.382762991128,2.288890571679397,0.6,73.04428044280442,1.3468634686346874,51.3722085514254,1.5595963790479972,73.04428044280442,1.3468634686346876,0.2,2.0,5e-05,2022-05-19 14:07:34.672,,,
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_2_0,2.0,0.5,0.5,100,121.59999999999998,4.152107898405343,0.0181398790864183,9.924021427579926e-05,500,hetero_homo,True,,8.0,128,PPR,lstm,10.0,16.0,2.0,0.002,JK-GraphSAGE,2.0,10.0,1.0,False,GPR_prop,2000.0,10,50.0,74.69387755102039,1.836104704253848,52.72249503960475,1.026504403005597,74.69387755102039,1.836104704253848,0.1999999999999999,2.2055609203000133,0.0685218930211898,91.22940430925225,1.851528407474385,91.17332495870149,1.8648643144299493,91.22940430925225,1.851528407474385,0.6,73.02583025830258,1.466296419653545,51.34460096122739,1.2063486910703576,73.02583025830256,1.4662964196535448,0.2,2.0,5e-05,2022-06-02 13:21:56.573,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.5,100,144.79999999999998,8.292164976651152,0.0101094667954544,0.0001949237377112,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.01,MLP,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,61.37755102040816,2.537891385304748,43.97493530247799,1.925099093971476,61.37755102040816,2.537891385304748,0.1999999999999999,1.4639853016999491,0.0901254620225714,98.22560202788338,0.5618291573967411,98.2260018256026,0.5606281771665178,98.22560202788338,0.5618291573967411,0.6,61.29151291512914,2.788115306252929,43.32127957914064,1.918389269508816,61.29151291512914,2.788115306252929,0.2,2.0,5e-05,2022-05-19 16:06:25.650,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.5,100,112.9,3.1764760348537133,0.0219215281606739,0.0001616755409484,2000,hetero_homo,,,8.0,64,PPR,last,10.0,25.0,2.0,0.002,MoNet,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,74.59183673469386,1.2054452480727442,52.454408839111565,1.0550154347753649,74.59183673469386,1.205445248072745,0.1999999999999999,2.474952183299865,0.0722094599377444,82.75031685678073,2.0661005919112334,82.73153371175897,2.0704424253666454,82.75031685678073,2.0661005919112325,0.6,73.76383763837639,1.6621558124804752,51.4727533305041,1.239970917778762,73.7638376383764,1.6621558124804745,0.2,2.0,0.0001,2022-05-19 16:34:02.441,,,
mean,0.9,0.01,512.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.5,40,230.1,15.807909412695912,0.0148736303994115,0.0001396843651673,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.002,GPRGNN,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,79.82993197278911,1.3330556423309794,56.49143229661365,1.4253461794788975,79.82993197278911,1.3330556423309772,0.1999999999999999,3.4225833367001544,0.2397475909401709,90.25982256020278,0.8243393165735944,90.21641996362315,0.8419637998358133,90.25982256020278,0.8243393165735987,0.6,80.16605166051662,1.68544227920432,56.1590178997108,1.445261417890864,80.16605166051662,1.685442279204319,0.2,2.0,5e-05,2022-05-19 16:47:49.339,,,
mean,0.1,0.001,512.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.5,40,41.400000000000006,0.6633249580710807,0.0566931441437971,0.0005726860156533,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,FSGNN,3.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,76.27551020408163,1.9454028035653093,53.82521440556124,1.7859633809872926,76.27551020408163,1.9454028035653068,0.1999999999999999,2.346744956300063,0.017679652795203,98.86565272496831,0.4081922158476029,98.86480653688852,0.4089855405250407,98.86565272496831,0.4081922158476029,0.6,74.90774907749078,1.4362730963858716,52.468800519811474,1.3125428524569054,74.90774907749078,1.4362730963858694,0.2,2.0,0.0,2022-05-19 18:33:51.551,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.2,40,119.5,7.433034373659253,0.0184663176923332,0.0005512155031571,300,hetero_homo,,,8.0,256,PPR,last,10.0,16.0,2.0,0.002,GraphSAINT-GAT,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,62.36394557823131,2.096808427350461,44.1060916332225,1.3289136890570463,62.36394557823131,2.096808427350461,0.1999999999999999,2.207319827999891,0.1615279206239382,80.23447401774398,1.6695556315527698,80.3078781919513,1.641130698308372,80.23447401774398,1.669555631552768,0.6,62.63837638376384,2.126578862586794,43.695045289506886,1.330717237384505,62.63837638376384,2.126578862586794,0.2,2.0,0.0,2022-05-20 05:55:44.528,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.1,40,41.0,5.551115123125783e-15,0.0177018953927028,0.0007663293914472,300,hetero_homo,,,8.0,256,PPR,last,10.0,16.0,2.0,0.01,GraphSAINT-GraphSAGE,2.0,10.0,1.0,True,GPR_prop,1500.0,10,50.0,75.93537414965986,1.1886526363950034,53.58969700712221,1.1443247301132176,75.93537414965986,1.1886526363950056,0.1999999999999999,0.7257777111008181,0.0314195050493354,84.96197718631177,1.3371356147021545,84.95175161938067,1.3200195734686777,84.96197718631177,1.3371356147021558,0.6,75.62730627306273,2.24372753654755,52.59071278995717,1.3328488409986006,75.62730627306273,2.2437275365475498,0.2,2.0,0.0,2022-05-20 06:11:56.575,,,
mean,0.1,0.01,128.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.2,40,41.0,5.551115123125783e-15,0.41871160419025,0.0065498775280317,200,hetero_homo,,,8.0,256,PPR,last,10.0,16.0,2.0,0.002,Shadow-GAT,2.0,5.0,1.0,True,GPR_prop,2000.0,10,50.0,72.34693877551021,3.207214263636056,50.758620286333446,1.876766270334313,72.34693877551021,3.207214263636056,0.1999999999999999,17.16717577180025,0.2685449786493021,82.86438529784536,3.3624103465165103,82.97664980911085,3.272279280308003,82.86438529784536,3.36241034651651,0.6,71.82656826568265,1.994071495339356,50.34238954668193,1.487137628400789,71.82656826568264,1.994071495339355,0.2,2.0,0.0,2022-05-20 22:54:41.782,,,
mean,0.1,0.01,128.0,7.0,False,False,GenCAT_cora_2_0,2.0,0.5,0.1,40,41.0,5.551115123125783e-15,0.5090011373512137,0.0354673295805315,200,hetero_homo,,,8.0,128,PPR,last,10.0,16.0,2.0,0.002,Shadow-GraphSAGE,2.0,20.0,1.0,True,GPR_prop,2000.0,10,50.0,73.62244897959184,1.0578450027268032,51.432293266508665,1.0585420229961429,73.62244897959184,1.0578450027268032,0.1999999999999999,20.86904663139976,1.4541605128017925,91.8124207858048,4.658273170631881,91.80963057593094,4.618500863707497,91.8124207858048,4.658273170631881,0.6,73.35793357933579,1.5396786749095992,51.67200294229424,1.1569503184606655,73.35793357933579,1.5396786749095994,0.2,2.0,0.0,2022-05-21 11:24:53.627,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.5,100,101.0,0.0,0.0130818890009899,0.0001779698371931,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,56.148648648648646,3.889685936384933,39.45227468172882,3.0196748978606647,56.148648648648646,3.889685936384933,0.1999999999999999,1.3212707890999809,0.0179749535565121,66.13722998729352,4.868422887082089,65.82999263541724,4.94096862991296,66.13722998729352,4.86842288708209,0.6,55.5719557195572,2.488792432312508,38.99308256966839,1.756710988304959,55.5719557195572,2.488792432312508,0.2,2.0,0.0,2022-05-19 19:13:00.407,,,
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_4_0,2.0,0.5,0.5,100,101.0,0.0,0.0134310490039598,0.0001096925677459,2000,hetero_homo,True,,8.0,64,PPR,cat,10.0,16.0,2.0,0.05,JK-GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,10,50.0,58.02364864864864,3.580324053078824,40.215186663032505,2.150934843594284,58.02364864864864,3.580324053078824,0.1999999999999999,1.3565359493999496,0.0110789493423459,74.87293519695044,1.931061047531283,74.75865515337725,1.973980809464278,74.87293519695044,1.9310610475312835,0.6,57.36162361623616,3.4194618473843565,39.97074835564164,1.690053184801162,57.36162361623616,3.4194618473843565,0.2,2.0,0.0,2022-06-02 13:22:27.832,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.5,100,101.0,0.0,0.0175968578613926,0.0001882169913828,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,ChebNet,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,61.16554054054053,1.6661434685243497,42.72198664621912,1.5309816818511883,61.16554054054053,1.6661434685243497,0.1999999999999999,1.7772826440006613,0.01900991612967,86.76620076238883,1.6170337926720455,86.71435760427592,1.6067335012313246,86.76620076238883,1.6170337926720486,0.6,60.71955719557196,2.291762469253542,42.9031608559365,1.5027263676333973,60.71955719557196,2.291762469253542,0.2,2.0,0.0,2022-05-19 21:51:11.445,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.5,40,99.0,0.0,0.020300348770711,9.160972573959115e-05,100,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.2,SGC,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,59.96621621621623,1.2366895417380497,42.01366882914797,1.0478736989116657,59.96621621621623,1.2366895417380497,0.1999999999999999,2.009734528300396,0.0090693628482195,71.96950444726811,0.7446040825404651,71.87463874160358,0.7527495970838803,71.96950444726811,0.7446040825404635,0.6,57.38007380073802,2.2094047793243825,40.38135177920396,1.171279505995556,57.38007380073802,2.2094047793243825,0.2,2.0,5e-06,2022-05-21 16:04:19.271,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.5,100,101.5,0.8062257748298558,0.014980751024528,0.0001188113219859,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.01,GAT,2.0,10.0,8.0,True,GPR_prop,2000.0,10,50.0,55.6081081081081,1.9492394238853576,38.926640708685376,1.4548469011580738,55.6081081081081,1.9492394238853576,0.1999999999999999,1.5205625632999729,0.0185513781557923,74.25031766200763,3.0944975626542424,74.08903691725705,3.114143174697544,74.25031766200763,3.094497562654243,0.6,54.44649446494465,1.9288165617275648,37.55299832559557,1.4633958744777462,54.44649446494465,1.9288165617275648,0.2,2.0,5e-06,2022-05-19 20:15:05.545,,,
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_4_0,2.0,0.5,0.5,100,101.29999999999998,0.6403124237432855,0.0173727606960191,0.0038985247627256,2000,hetero_homo,True,,8.0,64,PPR,cat,10.0,16.0,2.0,0.01,JK-GAT,2.0,10.0,8.0,False,GPR_prop,2000.0,10,50.0,56.36824324324324,2.1527057778095124,39.39456433697738,1.7895157514483648,56.36824324324324,2.1527057778095124,0.1999999999999999,1.7592328461000764,0.3914053299682635,73.76747141041932,1.9642611683089763,73.61021030323765,1.9461526832635485,73.76747141041932,1.9642611683089768,0.6,56.56826568265683,1.977184992563663,39.65897870954894,1.375049535110762,56.56826568265683,1.977184992563663,0.2,2.0,5e-06,2022-06-02 13:23:40.024,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.5,100,110.5,4.63141447076376,0.0236204385914646,0.0004538223146267,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.01,H2GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,60.69256756756756,2.281406186804355,42.89897704046914,1.2996709603681225,60.69256756756756,2.281406186804355,0.1999999999999999,2.608011414599605,0.0623277134244747,89.72045743329097,3.1753237507434062,89.67552330518274,3.197435895495069,89.72045743329097,3.1753237507434062,0.6,59.76014760147602,1.921744151582716,41.37530249303714,1.3000950308339034,59.76014760147602,1.921744151582716,0.2,2.0,5e-06,2022-05-19 20:58:32.192,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.5,100,101.8,2.4000000000000017,0.0141045465968278,0.0001297309929892,500,hetero_homo,,,8.0,128,PPR,last,10.0,16.0,2.0,0.002,GraphSAGE,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,54.91554054054054,3.016468146143487,39.6003175397014,1.5165352787623196,54.91554054054054,3.016468146143487,0.1999999999999999,1.4357999560997994,0.0344550033807944,80.50190597204573,1.5354481568425462,80.28310273916281,1.570918190714804,80.50190597204573,1.5354481568425429,0.6,54.35424354243542,1.5396786749095992,38.68252780565303,1.1259139251763817,54.35424354243542,1.5396786749095992,0.2,2.0,5e-05,2022-05-19 21:09:14.598,,,
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_4_0,2.0,0.5,0.5,100,101.59999999999998,1.280624847486571,0.0144932669617533,0.0001793923750288,500,hetero_homo,True,,8.0,128,PPR,cat,10.0,16.0,2.0,0.002,JK-GraphSAGE,2.0,10.0,1.0,False,GPR_prop,2000.0,10,50.0,58.02364864864865,1.437796718828828,41.19024500301533,1.2927705430080267,58.02364864864865,1.437796718828828,0.1999999999999999,1.4724590669999995,0.0224956802645535,85.3176620076239,1.832213217593179,85.19262773510536,1.87645205476551,85.3176620076239,1.8322132175931791,0.6,57.06642066420664,2.7028733159829548,39.98809724212572,2.005109812722725,57.06642066420664,2.7028733159829548,0.2,2.0,5e-05,2022-06-02 13:25:00.969,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.5,40,303.6,40.42573437799244,0.0098789051362142,6.611435552699551e-05,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.002,MLP,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,54.76351351351351,0.9668302717063648,38.53054002065688,1.242063837680441,54.76351351351351,0.9668302717063648,0.1999999999999999,3.0005000077995647,0.4085242258282441,83.27191867852605,1.889392096028974,83.26946372042909,1.8724281350521368,83.27191867852605,1.889392096028975,0.6,53.65313653136532,2.591971856654752,38.29827640038494,2.0568929936797526,53.65313653136532,2.591971856654752,0.2,2.0,0.0005,2022-05-19 21:58:19.089,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.5,100,104.4,4.454211490264017,0.0220926300762274,0.000120576650925,2000,hetero_homo,,,8.0,64,PPR,last,10.0,25.0,2.0,0.002,MoNet,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,56.097972972972975,2.558940431548436,39.48923541043558,2.1629079690061785,56.097972972972975,2.558940431548436,0.1999999999999999,2.3062825882974725,0.0947794153079165,71.66454891994917,2.582261935565638,71.55273341622541,2.544403236373691,71.66454891994917,2.5822619355656364,0.6,55.84870848708488,2.0059856509123466,38.56161819979958,1.7931070756109058,55.84870848708488,2.0059856509123466,0.2,2.0,0.0005,2022-05-19 22:27:37.821,,,
mean,0.5,0.01,512.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.5,40,71.6,6.843975452907469,0.0153672209927711,0.0002318642518161,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.01,GPRGNN,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,65.67567567567568,3.910609783959007,45.423495489894606,2.421198627980796,65.67567567567568,3.910609783959007,0.1999999999999999,1.0997516592000465,0.1005679454675717,75.57814485387547,1.99863685828488,75.69313642507603,1.9426188476086057,75.57814485387547,1.9986368582848808,0.6,65.62730627306273,2.705391013250907,44.335442116193576,1.5212432631308952,65.62730627306273,2.705391013250907,0.2,2.0,0.0005,2022-05-19 22:51:44.514,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.5,40,41.0,5.551115123125783e-15,0.0569812011024446,0.000141796489823,2000,hetero_homo,,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,FSGNN,3.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,58.64864864864864,2.8253425036560897,41.75857891812623,1.453320610333148,58.64864864864864,2.8253425036560897,0.1999999999999999,2.3362292452002293,0.0058136560827448,95.31130876747142,1.5983923957831148,95.2974607814556,1.6025183335550748,95.31130876747142,1.5983923957831148,0.6,55.94095940959411,2.419437633621478,39.69103322180895,1.5101728113197297,55.94095940959411,2.419437633621478,0.2,2.0,5e-06,2022-05-20 00:07:12.198,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.2,40,104.2,7.858753081755402,0.0238340783642753,0.000124421365791,300,hetero_homo,,,8.0,256,PPR,last,10.0,16.0,2.0,0.002,GraphSAINT-GAT,2.0,10.0,1.0,True,GPR_prop,1500.0,10,50.0,47.17905405405404,3.780200100697691,33.40127067850603,1.8980418554490328,47.17905405405404,3.78020010069769,0.1999999999999999,2.483199396200144,0.1836824042835745,63.18932655654383,3.748863927234415,63.05545950145665,3.926675366492855,63.18932655654383,3.748863927234415,0.6,47.89667896678967,2.99802724678223,32.91468006861816,1.4464995831453795,47.89667896678967,2.99802724678223,0.2,2.0,0.0,2022-05-21 16:26:56.046,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.1,40,41.0,5.551115123125783e-15,0.0216304185243821,0.0002073322972823,300,hetero_homo,,,8.0,256,PPR,last,10.0,16.0,2.0,0.01,GraphSAINT-GraphSAGE,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,59.560810810810814,2.3699270144994022,41.22753954188171,1.5230122383965408,59.560810810810814,2.3699270144994022,0.1999999999999999,0.8868471594996662,0.0085006241885765,78.39263024142313,4.356808261690339,78.24329208665438,4.471104103127433,78.39263024142313,4.356808261690336,0.6,59.79704797047971,2.599381533655934,40.568145479266185,1.82719719473804,59.79704797047971,2.599381533655934,0.2,4.0,0.0,2022-05-21 16:45:20.144,,,
mean,0.1,0.01,128.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.1,40,41.0,5.551115123125783e-15,0.4155481762194895,0.0020605681125112,200,hetero_homo,,,8.0,256,PPR,last,10.0,16.0,2.0,0.002,Shadow-GAT,2.0,5.0,1.0,True,GPR_prop,2000.0,10,50.0,57.61824324324325,1.8786487507144567,38.30874649731254,1.4385504543173178,57.61824324324325,1.8786487507144567,0.1999999999999999,17.03747522499907,0.0844832926129595,66.93773824650572,2.478122021457198,66.68131037597999,2.5579977133545544,66.93773824650572,2.478122021457198,0.6,55.86715867158672,2.095213220159172,36.64659271550843,2.5732564627857792,55.86715867158672,2.095213220159172,0.2,2.0,0.0,2022-05-21 22:07:57.346,,,
mean,0.1,0.01,128.0,7.0,False,False,GenCAT_cora_4_0,2.0,0.5,0.0,40,41.0,5.551115123125783e-15,0.4722608688756026,0.0026983578340227,200,hetero_homo,,,8.0,256,PPR,last,10.0,16.0,2.0,0.002,Shadow-GraphSAGE,2.0,20.0,1.0,True,GPR_prop,2000.0,10,50.0,60.59121621621622,3.2702720152999585,40.80611220441519,1.7007908771868905,60.59121621621622,3.2702720152999585,0.1999999999999999,19.36269562389971,0.1106326711949325,77.287166454892,4.862636538047833,77.19411959854496,4.857518164041793,77.287166454892,4.862636538047833,0.6,60.05535055350554,3.150878841253127,39.75994010048153,1.824243499601136,60.05535055350554,3.150878841253127,0.2,2.0,0.0,2022-05-22 12:53:09.062,,,
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_6_0,2.0,0.5,0.5,40,93.6,10.565983153497834,0.012847503386339,0.0001495172430435,2000,hetero_homo,,,8.0,16,PPR,last,10.0,16.0,2.0,0.01,GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,10,50.0,32.05414012738853,2.9180126388619763,26.36386130791326,3.410135769101328,32.05414012738853,2.9180126388619763,0.1999999999999999,1.2036928190987968,0.1464149917291973,32.93237971391417,1.873701520644341,24.0763388934943,2.2849071979863464,32.93237971391417,1.873701520644341,0.6,31.95571955719557,2.1827433831985608,26.16008535765566,3.1994533226542248,31.95571955719557,2.18274338319856,0.2,2.0,0.0005,2022-05-20 00:34:02.440,,,
